rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
3103	FOXA2	forkhead box A2	1396	102	0	0	1	0	0	0	1	1	1	3.689372e-01	NaN	NaN	3.689372e-01	1
3104	RHCG	Rh family, C glycoprotein	1482	65	0	0	2	0	0	0	2	2	2	1.174616e-01	1	7.870000e-01	3.690225e-01	1
3105	TROAP	trophinin associated protein (tastin)	2493	4	0	0	0	0	0	1	1	1	1	3.690576e-01	NaN	NaN	3.690576e-01	1
3106	C3orf17	chromosome 3 open reading frame 17	1738	151	0	0	0	0	0	1	1	1	1	3.692216e-01	NaN	NaN	3.692216e-01	1
3107	RAPGEF3	Rap guanine nucleotide exchange factor (GEF) 3	2882	65	0	0	1	0	0	0	1	1	1	3.693400e-01	NaN	NaN	3.693400e-01	1
3108	ESPN	espin	2613	271	0	0	1	0	0	0	1	1	1	3.693594e-01	NaN	NaN	3.693594e-01	1
3109	DDN	dendrin	2142	5	0	1	2	0	0	0	2	2	2	3.676334e-01	1	1.990000e-01	3.694102e-01	1
3110	DNTTIP1	deoxynucleotidyltransferase, terminal, interacting protein 1	1195	214	0	0	1	0	0	0	1	1	1	3.696725e-01	NaN	NaN	3.696725e-01	1
3111	FAM117B	family with sequence similarity 117, member B	1800	28	0	1	0	0	0	1	1	1	1	3.697849e-01	NaN	NaN	3.697849e-01	1
3112	NIPAL4	NIPA-like domain containing 4	1421	129	0	0	0	0	0	1	1	1	1	3.698125e-01	NaN	NaN	3.698125e-01	1
3113	RNF152	ring finger protein 152	612	501	0	0	2	0	0	0	2	2	2	1.178474e-01	1	9.120000e-01	3.698481e-01	1
3114	PER3	period homolog 3 (Drosophila)	3686	8	0	0	1	0	0	1	2	2	2	1.178475e-01	1	7.750000e-01	3.698484e-01	1
3115	C6orf145	chromosome 6 open reading frame 145	712	450	0	0	1	0	0	0	1	1	1	3.698503e-01	NaN	NaN	3.698503e-01	1
3116	SUCLG1	succinate-CoA ligase, alpha subunit	1073	187	0	0	0	0	1	0	1	1	1	3.700613e-01	NaN	NaN	3.700613e-01	1
3117	RPL10A	ribosomal protein L10a	756	495	0	0	0	0	1	1	2	2	2	1.179549e-01	1	9.970000e-01	3.700779e-01	1
3118	PRX	periaxin	4463	20	0	0	2	0	0	0	2	2	2	1.181265e-01	1	7.730000e-01	3.704447e-01	1
3119	GBAS	glioblastoma amplified sequence	899	245	0	0	0	0	1	1	2	2	2	1.181605e-01	1	8.270000e-01	3.705172e-01	1
3120	FAM83A	family with sequence similarity 83, member A	1390	9	0	1	1	0	0	0	1	1	1	3.705433e-01	NaN	NaN	3.705433e-01	1
3121	AGBL2	ATP/GTP binding protein-like 2	2782	7	0	0	0	0	0	1	1	1	1	3.706190e-01	NaN	NaN	3.706190e-01	1
3122	SOCS6	suppressor of cytokine signaling 6	1608	36	0	0	2	0	0	1	3	3	3	1.182170e-01	1	7.200000e-01	3.706378e-01	1
3123	YJEFN3	YjeF N-terminal domain containing 3	954	216	0	0	1	0	0	0	1	1	1	3.706948e-01	NaN	NaN	3.706948e-01	1
3124	REM1	RAS (RAD and GEM)-like GTP-binding 1	915	5	0	1	1	0	0	0	1	1	1	3.707040e-01	NaN	NaN	3.707040e-01	1
3125	SSH2	slingshot homolog 2 (Drosophila)	4330	11	0	0	5	0	0	0	5	5	5	3.562871e-01	1	3.140000e-01	3.707880e-01	1
3126	EZR	ezrin	1813	82	0	0	1	0	0	0	1	1	1	3.707881e-01	NaN	NaN	3.707881e-01	1
3127	OR10K2	olfactory receptor, family 10, subfamily K, member 2	937	84	0	0	1	0	0	0	1	1	1	3.709243e-01	NaN	NaN	3.709243e-01	1
3128	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)	1123	75	0	0	1	0	0	1	2	2	2	1.184689e-01	1	6.310000e-01	3.711754e-01	1
3129	OR1E2	olfactory receptor, family 1, subfamily E, member 2	971	59	0	0	1	0	0	0	1	1	1	3.711914e-01	NaN	NaN	3.711914e-01	1
3130	GPR151	G protein-coupled receptor 151	1260	126	0	0	1	0	0	0	1	1	1	3.712426e-01	NaN	NaN	3.712426e-01	1
3131	RBM19	RNA binding motif protein 19	2979	83	0	1	2	0	0	0	2	2	2	4.594272e-01	1	2.430000e-01	3.713105e-01	1
3132	LCT	lactase	5850	5	0	0	0	0	0	1	1	1	1	3.714422e-01	NaN	NaN	3.714422e-01	1
3133	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	1155	62	0	0	1	1	0	0	2	2	2	1.186413e-01	1	6.850000e-01	3.715432e-01	1
3134	AOC2	amine oxidase, copper containing 2 (retina-specific)	2285	50	0	0	2	0	0	0	2	2	2	1.634635e-01	1	4.110000e-01	3.716139e-01	1
3135	CLEC14A	C-type lectin domain family 14, member A	1473	24	0	1	1	0	0	0	1	1	1	3.717060e-01	NaN	NaN	3.717060e-01	1
3136	PLA2G4F	phospholipase A2, group IVF	2628	77	0	0	1	0	1	0	2	2	2	1.187386e-01	1	6.890000e-01	3.717505e-01	1
3137	NKX2-1	NK2 homeobox 1	1216	36	0	0	1	0	0	0	1	1	1	3.717529e-01	NaN	NaN	3.717529e-01	1
3138	BTN3A1	butyrophilin, subfamily 3, member A1	1742	61	0	0	1	0	0	0	1	1	1	3.719001e-01	NaN	NaN	3.719001e-01	1
3139	IL1R2	interleukin 1 receptor, type II	1231	71	0	0	1	0	0	0	1	1	1	3.719481e-01	NaN	NaN	3.719481e-01	1
3140	FRMD6	FERM domain containing 6	1893	99	0	1	0	0	0	1	1	1	1	3.720033e-01	NaN	NaN	3.720033e-01	1
3141	ZIC3	Zic family member 3 heterotaxy 1 (odd-paired homolog, Drosophila)	1412	232	0	0	0	0	0	1	1	1	1	3.720516e-01	NaN	NaN	3.720516e-01	1
3142	FOXD4L3	forkhead box D4-like 3	1256	662	0	0	0	0	0	1	1	1	1	3.720726e-01	NaN	NaN	3.720726e-01	1
3143	PTCHD3	patched domain containing 3	2316	12	0	0	1	0	0	1	2	2	2	6.130774e-01	1	1.720000e-01	3.721731e-01	1
3144	OR51B6	olfactory receptor, family 51, subfamily B, member 6	938	244	0	0	1	0	0	0	1	1	1	3.721777e-01	NaN	NaN	3.721777e-01	1
3145	WDR72	WD repeat domain 72	3385	6	0	0	1	0	0	0	1	1	1	3.722702e-01	NaN	NaN	3.722702e-01	1
3146	RERE	arginine-glutamic acid dipeptide (RE) repeats	4785	143	0	1	5	0	0	1	6	6	6	1.189847e-01	1	8.060000e-01	3.722745e-01	1
3147	SETDB2	SET domain, bifurcated 2	2212	77	0	0	0	0	1	0	1	1	1	3.724405e-01	NaN	NaN	3.724405e-01	1
3148	RANBP3	RAN binding protein 3	1768	41	0	0	2	0	0	0	2	2	2	1.191332e-01	1	1.810000e-01	3.725907e-01	1
3149	OR51E2	olfactory receptor, family 51, subfamily E, member 2	967	42	0	1	1	0	0	0	1	1	1	3.727310e-01	NaN	NaN	3.727310e-01	1
3150	SEMA7A	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)	2057	22	0	0	1	0	0	0	1	1	1	3.727984e-01	NaN	NaN	3.727984e-01	1
3151	C9	complement component 9	1722	62	0	0	1	0	0	0	1	1	1	3.728959e-01	NaN	NaN	3.728959e-01	1
3152	FLVCR2	feline leukemia virus subgroup C cellular receptor family, member 2	1617	223	0	1	0	1	0	0	1	1	1	3.729451e-01	NaN	NaN	3.729451e-01	1
3153	JSRP1	junctional sarcoplasmic reticulum protein 1	1022	254	0	0	1	0	0	0	1	1	1	3.729747e-01	NaN	NaN	3.729747e-01	1
3154	SLC35D3	solute carrier family 35, member D3	1255	779	0	0	2	0	0	0	2	2	2	2.173633e-01	1	5.340000e-01	3.730144e-01	1
3155	TLR2	toll-like receptor 2	2359	20	0	0	1	0	0	0	1	1	1	3.730897e-01	NaN	NaN	3.730897e-01	1
3156	CTH	cystathionase (cystathionine gamma-lyase)	1262	40	0	1	1	0	0	0	1	1	1	3.733447e-01	NaN	NaN	3.733447e-01	1
3157	IGF2BP3	insulin-like growth factor 2 mRNA binding protein 3	1796	143	0	0	1	0	1	0	2	2	2	1.195493e-01	1	9.580000e-01	3.734752e-01	1
3158	CELF1	CUGBP, Elav-like family member 1	1601	23	0	0	1	0	0	1	2	2	2	1.195900e-01	1	9.520000e-01	3.735617e-01	1
3159	WIF1	WNT inhibitory factor 1	1176	223	0	0	1	0	0	0	1	1	1	3.737828e-01	NaN	NaN	3.737828e-01	1
3160	ADAM30	ADAM metallopeptidase domain 30	2373	91	0	0	1	0	0	0	1	1	1	3.738009e-01	NaN	NaN	3.738009e-01	1
3161	MAN2B1	mannosidase, alpha, class 2B, member 1	3179	26	0	0	1	0	0	0	1	1	1	3.740154e-01	NaN	NaN	3.740154e-01	1
3162	BRAP	BRCA1 associated protein	1823	100	0	0	0	1	0	0	1	1	1	3.741209e-01	NaN	NaN	3.741209e-01	1
3163	LRRC50	leucine rich repeat containing 50	2226	44	0	0	2	0	0	0	2	2	2	2.982709e-01	1	1.900000e-01	3.742299e-01	1
3164	SUSD2	sushi domain containing 2	2527	43	0	1	2	0	0	0	2	2	2	6.589295e-01	1	1.400000e-01	3.742729e-01	1
3165	SH2D3A	SH2 domain containing 3A	1767	36	0	0	2	0	0	0	2	2	2	2.132039e-01	1	5.270000e-01	3.745033e-01	1
3166	EIF4H	eukaryotic translation initiation factor 4H	773	172	0	0	1	0	0	0	1	1	1	3.747911e-01	NaN	NaN	3.747911e-01	1
3167	MAP7	microtubule-associated protein 7	2318	21	0	0	0	0	0	1	1	1	1	3.748988e-01	NaN	NaN	3.748988e-01	1
3168	GIGYF2	GRB10 interacting GYF protein 2	4823	19	0	3	3	0	0	2	5	5	5	1.202253e-01	1	7.800000e-01	3.749091e-01	1
3169	FAM136A	family with sequence similarity 136, member A	427	96	0	0	1	0	0	0	1	1	1	3.749119e-01	NaN	NaN	3.749119e-01	1
3170	MTFR1	mitochondrial fission regulator 1	1142	173	0	0	2	0	0	0	2	2	2	1.202305e-01	1	7.540000e-01	3.749201e-01	1
3171	SBF2	SET binding factor 2	5706	1	0	0	1	0	0	1	2	2	2	1.202620e-01	1	3.220000e-01	3.749869e-01	1
3172	VPS54	vacuolar protein sorting 54 homolog (S. cerevisiae)	3022	22	0	0	0	1	0	0	1	1	1	3.751616e-01	NaN	NaN	3.751616e-01	1
3173	CHRNB1	cholinergic receptor, nicotinic, beta 1 (muscle)	1781	41	0	0	2	0	0	0	2	2	2	1.203593e-01	1	1.710000e-01	3.751930e-01	1
3174	OR10S1	olfactory receptor, family 10, subfamily S, member 1	996	30	0	0	1	0	0	0	1	1	1	3.752367e-01	NaN	NaN	3.752367e-01	1
3175	SAPS3	SAPS domain family, member 3	2780	77	0	1	2	0	0	1	3	3	3	2.037582e-01	1	4.310000e-01	3.753237e-01	1
3176	ZBTB6	zinc finger and BTB domain containing 6	1279	25	0	0	1	0	0	0	1	1	1	3.753584e-01	NaN	NaN	3.753584e-01	1
3177	EIF2C3	eukaryotic translation initiation factor 2C, 3	2655	6	0	0	1	0	0	0	1	1	1	3.754554e-01	NaN	NaN	3.754554e-01	1
3178	THPO	thrombopoietin (myeloproliferative leukemia virus oncogene ligand, megakaryocyte growth and development factor)	1176	54	0	0	1	0	0	0	1	1	1	3.755351e-01	NaN	NaN	3.755351e-01	1
3179	C17orf81	chromosome 17 open reading frame 81	1153	37	1	0	1	0	0	0	1	1	1	3.755533e-01	NaN	NaN	3.755533e-01	1
3180	SGMS1	sphingomyelin synthase 1	1258	20	0	0	1	0	0	0	1	1	1	3.755909e-01	NaN	NaN	3.755909e-01	1
3181	PCDHGA2	protocadherin gamma subfamily A, 2	50724	34	0	1	2	0	0	0	2	2	2	4.231387e-01	1	1.380000e-01	3.756907e-01	1
3182	TBX15	T-box 15	1515	1	0	0	1	0	0	0	1	1	1	3.757837e-01	NaN	NaN	3.757837e-01	1
3183	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle)	1119	721	0	0	1	0	0	0	1	1	1	3.758399e-01	NaN	NaN	3.758399e-01	1
3184	DULLARD	dullard homolog (Xenopus laevis)	1205	8	0	1	1	0	0	0	1	1	1	3.758988e-01	NaN	NaN	3.758988e-01	1
3185	MCART2	mitochondrial carrier triple repeat 2	896	990	0	0	0	1	0	0	1	1	1	3.760188e-01	NaN	NaN	3.760188e-01	1
3186	SYNPR	synaptoporin	904	210	0	0	1	0	0	0	1	1	1	3.760867e-01	NaN	NaN	3.760867e-01	1
3187	GPR174	G protein-coupled receptor 174	1004	417	0	0	0	0	0	2	2	2	2	1.208308e-01	1	8.020000e-01	3.761902e-01	1
3188	PDK2	pyruvate dehydrogenase kinase, isozyme 2	1264	319	0	0	0	0	0	1	1	1	1	3.762037e-01	NaN	NaN	3.762037e-01	1
3189	ZNF549	zinc finger protein 549	1892	44	0	0	1	0	0	1	2	2	2	2.927636e-01	1	3.590000e-01	3.763605e-01	1
3190	ENO2	enolase 2 (gamma, neuronal)	1806	49	0	0	1	0	0	0	1	1	1	3.765057e-01	NaN	NaN	3.765057e-01	1
3191	CRTAC1	cartilage acidic protein 1	2042	65	0	0	1	0	0	0	1	1	1	3.765282e-01	NaN	NaN	3.765282e-01	1
3192	RFWD2	ring finger and WD repeat domain 2	2272	119	0	1	1	0	1	0	2	2	2	1.210966e-01	1	2.860000e-01	3.767517e-01	1
3193	TST	thiosulfate sulfurtransferase (rhodanese)	902	28	0	0	1	0	0	0	1	1	1	3.769451e-01	NaN	NaN	3.769451e-01	1
3194	REST	RE1-silencing transcription factor	3308	47	0	0	1	0	0	0	1	1	1	3.770221e-01	NaN	NaN	3.770221e-01	1
3195	ATP6V1E2	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2	684	229	0	0	1	0	0	1	2	2	2	1.212433e-01	1	6.310000e-01	3.770613e-01	1
3196	CLLU1OS	chronic lymphocytic leukemia up-regulated 1 opposite strand	673	16	0	0	1	0	0	0	1	1	1	3.770752e-01	NaN	NaN	3.770752e-01	1
3197	NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa	533	325	0	0	1	0	0	0	1	1	1	3.772754e-01	NaN	NaN	3.772754e-01	1
3198	VPS18	vacuolar protein sorting 18 homolog (S. cerevisiae)	2938	20	0	0	1	0	0	0	1	1	1	3.772849e-01	NaN	NaN	3.772849e-01	1
3199	PTPN1	protein tyrosine phosphatase, non-receptor type 1	1344	25	0	0	1	0	0	0	1	1	1	3.772976e-01	NaN	NaN	3.772976e-01	1
3200	SLC15A2	solute carrier family 15 (H+/peptide transporter), member 2	2274	78	0	0	1	0	0	0	1	1	1	3.773437e-01	NaN	NaN	3.773437e-01	1
3201	SEC24A	SEC24 related gene family, member A (S. cerevisiae)	3370	6	0	0	2	0	1	1	4	4	4	1.214049e-01	1	8.810000e-01	3.774022e-01	1
3202	GUCY2C	guanylate cyclase 2C (heat stable enterotoxin receptor)	3326	16	0	1	1	0	0	1	2	2	2	5.039549e-01	1	1.300000e-01	3.775039e-01	1
3203	SNX13	sorting nexin 13	2974	63	0	0	1	0	0	0	1	1	1	3.775330e-01	NaN	NaN	3.775330e-01	1
3204	ADAD1	adenosine deaminase domain containing 1 (testis-specific)	1777	116	0	0	2	0	0	1	3	3	3	1.657467e-01	1	7.070000e-01	3.775866e-01	1
3205	ACAD8	acyl-Coenzyme A dehydrogenase family, member 8	1431	101	0	0	1	0	0	0	1	1	1	3.775907e-01	NaN	NaN	3.775907e-01	1
3206	ERLIN1	ER lipid raft associated 1	1091	8	0	1	1	0	0	0	1	1	1	3.776082e-01	NaN	NaN	3.776082e-01	1
3207	TDRKH	tudor and KH domain containing	1738	19	0	0	1	0	0	0	1	1	1	3.776256e-01	NaN	NaN	3.776256e-01	1
3208	SH3TC2	SH3 domain and tetratricopeptide repeats 2	3931	5	0	0	3	0	0	0	3	3	3	2.450773e-01	1	4.530000e-01	3.782419e-01	1
3209	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	4933	15	0	0	2	0	0	2	4	4	4	1.218252e-01	1	9.510000e-01	3.782877e-01	1
3210	LDB3	LIM domain binding 3	2573	54	0	0	0	0	0	1	1	1	1	3.784557e-01	NaN	NaN	3.784557e-01	1
3211	SYCE1	synaptonemal complex central element protein 1	1145	234	0	0	1	0	0	0	1	1	1	3.785041e-01	NaN	NaN	3.785041e-01	1
3212	GLYCTK	glycerate kinase	1588	31	0	0	1	0	0	0	1	1	1	3.785824e-01	NaN	NaN	3.785824e-01	1
3213	TWF1	twinfilin, actin-binding protein, homolog 1 (Drosophila)	1189	27	0	0	1	0	0	0	1	1	1	3.785946e-01	NaN	NaN	3.785946e-01	1
3214	MRPL44	mitochondrial ribosomal protein L44	1013	151	0	0	2	0	0	0	2	2	2	1.219730e-01	1	6.550000e-01	3.785988e-01	1
3215	TRPC4AP	transient receptor potential cation channel, subfamily C, member 4 associated protein	2468	236	0	1	2	0	0	1	3	3	3	2.003314e-01	1	4.980000e-01	3.786594e-01	1
3216	CPNE2	copine II	1707	300	0	0	0	0	0	1	1	1	1	3.787236e-01	NaN	NaN	3.787236e-01	1
3217	TOP3B	topoisomerase (DNA) III beta	2659	235	0	0	1	0	0	1	2	2	2	2.195143e-01	1	4.870000e-01	3.787606e-01	1
3218	SH2B1	SH2B adaptor protein 1	2460	4	0	0	1	0	0	0	1	1	1	3.788628e-01	NaN	NaN	3.788628e-01	1
3219	MNDA	myeloid cell nuclear differentiation antigen	1248	236	0	0	0	0	0	1	1	1	1	3.788964e-01	NaN	NaN	3.788964e-01	1
3220	WNT8B	wingless-type MMTV integration site family, member 8B	1076	471	0	0	1	0	0	0	1	1	1	3.789211e-01	NaN	NaN	3.789211e-01	1
3221	RBMXL1	RNA binding motif protein, X-linked-like 1	1277	102	0	0	0	0	0	1	1	1	1	3.791387e-01	NaN	NaN	3.791387e-01	1
3222	CACNG7	calcium channel, voltage-dependent, gamma subunit 7	846	64	0	0	1	0	0	0	1	1	1	3.791741e-01	NaN	NaN	3.791741e-01	1
3223	KIAA1797	KIAA1797	5578	4	0	0	3	0	0	0	3	3	3	6.573327e-01	1	1.430000e-01	3.792104e-01	1
3224	ILF2	interleukin enhancer binding factor 2, 45kDa	1227	48	0	0	1	0	0	0	1	1	1	3.792753e-01	NaN	NaN	3.792753e-01	1
3225	ROBLD3		561	637	0	0	0	0	0	1	1	1	1	3.794509e-01	NaN	NaN	3.794509e-01	1
3226	FAM38B	family with sequence similarity 38, member B	8463	12	0	1	0	2	0	0	2	2	2	1.999922e-01	1	2.970000e-01	3.794864e-01	1
3227	ZSWIM2	zinc finger, SWIM-type containing 2	1936	78	0	0	1	0	0	1	2	2	2	1.516765e-01	1	5.680000e-01	3.795025e-01	1
3228	OBFC2B	oligonucleotide/oligosaccharide-binding fold containing 2B	660	232	0	0	1	0	0	0	1	1	1	3.797632e-01	NaN	NaN	3.797632e-01	1
3229	CCR2	chemokine (C-C motif) receptor 2	1273	77	0	0	1	0	0	0	1	1	1	3.799838e-01	NaN	NaN	3.799838e-01	1
3230	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	2742	69	0	0	3	0	0	0	3	3	3	1.226441e-01	1	9.340000e-01	3.800088e-01	1
3231	NDUFAF3	NADH dehydrogenase (ubiquinone) complex I, assembly factor 3	889	264	0	0	1	0	0	0	1	1	1	3.802051e-01	NaN	NaN	3.802051e-01	1
3232	CIB4	calcium and integrin binding family member 4	584	520	0	0	1	0	0	0	1	1	1	3.802288e-01	NaN	NaN	3.802288e-01	1
3233	SCN3B	sodium channel, voltage-gated, type III, beta	672	208	0	0	1	0	0	0	1	1	1	3.803125e-01	NaN	NaN	3.803125e-01	1
3234	GABPB2	GA binding protein transcription factor, beta subunit 2	1377	119	0	0	1	0	0	0	1	1	1	3.806239e-01	NaN	NaN	3.806239e-01	1
3235	RAB8B	RAB8B, member RAS oncogene family	654	292	0	0	0	1	0	0	1	1	1	3.806261e-01	NaN	NaN	3.806261e-01	1
3236	CENPA	centromere protein A	439	189	0	0	1	0	0	0	1	1	1	3.806297e-01	NaN	NaN	3.806297e-01	1
3237	CABC1	chaperone, ABC1 activity of bc1 complex homolog (S. pombe)	2000	28	0	0	2	0	0	0	2	2	2	1.229679e-01	1	4.700000e-01	3.806879e-01	1
3238	GRAMD1B	GRAM domain containing 1B	2293	780	0	0	1	0	0	0	1	1	1	3.808216e-01	NaN	NaN	3.808216e-01	1
3239	KRT25	keratin 25	1383	5	0	0	1	0	0	0	1	1	1	3.812008e-01	NaN	NaN	3.812008e-01	1
3240	BHLHB9	basic helix-loop-helix domain containing, class B, 9	1644	46	0	0	1	0	0	0	1	1	1	3.812042e-01	NaN	NaN	3.812042e-01	1
3241	RCAN3	RCAN family member 3	742	251	0	0	0	0	0	2	2	2	2	1.232256e-01	1	6.600000e-01	3.812277e-01	1
3242	WDR41	WD repeat domain 41	1428	223	0	1	1	0	0	0	1	1	1	3.812673e-01	NaN	NaN	3.812673e-01	1
3243	ABHD12	abhydrolase domain containing 12	1363	147	0	0	1	0	0	0	1	1	1	3.814291e-01	NaN	NaN	3.814291e-01	1
3244	CRYBA1	crystallin, beta A1	670	730	0	0	0	0	0	1	1	1	1	3.814816e-01	NaN	NaN	3.814816e-01	1
3245	E4F1	E4F transcription factor 1	2409	40	0	0	0	0	1	0	1	1	1	3.815162e-01	NaN	NaN	3.815162e-01	1
3246	ARSK	arylsulfatase family, member K	1639	27	0	0	1	0	0	0	1	1	1	3.815271e-01	NaN	NaN	3.815271e-01	1
3247	DNAJC30	DnaJ (Hsp40) homolog, subfamily C, member 30	761	223	0	0	1	0	0	0	1	1	1	3.815382e-01	NaN	NaN	3.815382e-01	1
3248	LAMC1	laminin, gamma 1 (formerly LAMB2)	4938	8	0	0	1	0	1	0	2	2	2	1.234619e-01	1	6.080000e-01	3.817222e-01	1
3249	OR13A1	olfactory receptor, family 13, subfamily A, member 1	991	21	0	0	1	0	0	0	1	1	1	3.818296e-01	NaN	NaN	3.818296e-01	1
3250	PDE4A	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)	3168	25	1	1	0	0	0	1	1	1	1	3.819016e-01	NaN	NaN	3.819016e-01	1
3251	A4GALT	alpha 1,4-galactosyltransferase (globotriaosylceramide synthase)	1066	429	0	0	0	0	0	1	1	1	1	3.819047e-01	NaN	NaN	3.819047e-01	1
3252	SERPINB10	serpin peptidase inhibitor, clade B (ovalbumin), member 10	1216	124	0	0	1	0	0	0	1	1	1	3.819349e-01	NaN	NaN	3.819349e-01	1
3253	ZNF462	zinc finger protein 462	7569	8	0	0	0	0	0	1	1	1	1	3.819655e-01	NaN	NaN	3.819655e-01	1
3254	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	754	1000	0	0	0	1	0	0	1	1	1	3.822298e-01	NaN	NaN	3.822298e-01	1
3255	DIAPH3	diaphanous homolog 3 (Drosophila)	3710	13	0	1	2	0	0	0	2	2	2	6.035602e-01	1	1.630000e-01	3.822825e-01	1
3256	AMD1	adenosylmethionine decarboxylase 1	1037	42	0	1	2	0	0	0	2	2	2	1.237824e-01	1	7.460000e-01	3.823923e-01	1
3257	CENPB	centromere protein B, 80kDa	1800	50	0	0	2	0	0	0	2	2	2	1.238910e-01	1	7.290000e-01	3.826191e-01	1
3258	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	2846	303	0	1	0	1	0	2	3	3	3	1.239415e-01	1	6.000000e-01	3.827246e-01	1
3259	MAGEE1	melanoma antigen family E, 1	2874	4	0	0	1	0	0	0	1	1	1	3.828265e-01	NaN	NaN	3.828265e-01	1
3260	JAKMIP2	janus kinase and microtubule interacting protein 2	2509	56	0	0	1	0	2	0	3	3	3	1.240727e-01	1	4.960000e-01	3.829984e-01	1
3261	AATK	apoptosis-associated tyrosine kinase	4179	34	0	1	1	0	0	0	1	1	1	3.830886e-01	NaN	NaN	3.830886e-01	1
3262	C6orf211	chromosome 6 open reading frame 211	1342	17	0	0	2	0	0	0	2	2	2	1.241234e-01	1	2.250000e-01	3.831044e-01	1
3263	FGD5	FYVE, RhoGEF and PH domain containing 5	4465	26	0	0	2	0	0	0	2	2	2	1.241343e-01	1	8.540000e-01	3.831269e-01	1
3264	BAAT	bile acid Coenzyme A: amino acid N-acyltransferase (glycine N-choloyltransferase)	1269	62	0	1	1	0	0	0	1	1	1	3.832889e-01	NaN	NaN	3.832889e-01	1
3265	C1orf49	chromosome 1 open reading frame 49	855	101	0	0	1	0	0	0	1	1	1	3.833326e-01	NaN	NaN	3.833326e-01	1
3266	SLC43A2	solute carrier family 43, member 2	1762	3	0	0	1	0	0	0	1	1	1	3.833563e-01	NaN	NaN	3.833563e-01	1
3267	ZFAND5	zinc finger, AN1-type domain 5	665	108	0	0	1	0	0	0	1	1	1	3.835383e-01	NaN	NaN	3.835383e-01	1
3268	TMEM176A	transmembrane protein 176A	732	237	0	0	2	0	0	0	2	2	2	1.244551e-01	1	9.120000e-01	3.837958e-01	1
3269	CD180	CD180 molecule	1994	96	0	1	3	0	0	0	3	3	3	1.244774e-01	1	7.010000e-01	3.838424e-01	1
3270	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2)	1602	15	0	0	0	0	0	1	1	1	1	3.839650e-01	NaN	NaN	3.839650e-01	1
3271	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	1956	6	0	0	0	0	0	1	1	1	1	3.840182e-01	NaN	NaN	3.840182e-01	1
3272	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	4706	32	0	1	1	1	0	0	2	2	2	4.449198e-01	1	1.810000e-01	3.840510e-01	1
3273	CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	2934	47	0	0	1	0	0	0	1	1	1	3.840794e-01	NaN	NaN	3.840794e-01	1
3274	RING1	ring finger protein 1	1379	193	0	0	1	0	0	0	1	1	1	3.841134e-01	NaN	NaN	3.841134e-01	1
3275	TTLL12	tubulin tyrosine ligase-like family, member 12	1989	46	0	0	0	0	0	1	1	1	1	3.841336e-01	NaN	NaN	3.841336e-01	1
3276	HCN1	hyperpolarization activated cyclic nucleotide-gated potassium channel 1	2703	37	0	0	1	0	0	0	1	1	1	3.844384e-01	NaN	NaN	3.844384e-01	1
3277	VPS28	vacuolar protein sorting 28 homolog (S. cerevisiae)	890	139	0	0	1	0	0	0	1	1	1	3.845400e-01	NaN	NaN	3.845400e-01	1
3278	PPP1R10	protein phosphatase 1, regulatory (inhibitor) subunit 10	3111	48	0	0	2	0	0	0	2	2	2	3.859477e-01	1	2.350000e-01	3.850281e-01	1
3279	MAT2B	methionine adenosyltransferase II, beta	1061	162	0	0	0	0	0	1	1	1	1	3.850329e-01	NaN	NaN	3.850329e-01	1
3280	PCDHB15	protocadherin beta 15	2364	25	0	1	1	0	0	0	1	1	1	3.851268e-01	NaN	NaN	3.851268e-01	1
3281	ANKRD11	ankyrin repeat domain 11	8036	8	0	1	3	0	0	1	4	4	4	3.014760e-01	1	3.710000e-01	3.851641e-01	1
3282	FGF3	fibroblast growth factor 3 (murine mammary tumor virus integration site (v-int-2) oncogene homolog)	728	629	0	0	0	0	0	1	1	1	1	3.852247e-01	NaN	NaN	3.852247e-01	1
3283	RAD51AP1	RAD51 associated protein 1	1275	42	0	0	0	0	1	0	1	1	1	3.852264e-01	NaN	NaN	3.852264e-01	1
3284	SCRN1	secernin 1	1337	145	0	0	1	0	0	0	1	1	1	3.852564e-01	NaN	NaN	3.852564e-01	1
