rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
1950	OR6C76	olfactory receptor, family 6, subfamily C, member 76	938	85	0	1	0	0	0	3	3	3	2	6.781736e-01	1.000000e-02	7.518000e-01	5.212519e-02	4.887472e-01
1951	RUVBL1	RuvB-like 1 (E. coli)	1411	9	0	0	9	0	0	0	9	8	9	9.180249e-03	1	5.390000e-01	5.224205e-02	4.894012e-01
1952	TRPC5	transient receptor potential cation channel, subfamily C, member 5	2962	6	0	3	20	0	0	0	20	18	18	9.875945e-01	7.800000e-03	9.543000e-01	5.226259e-02	4.894012e-01
1953	USP42	ubiquitin specific peptidase 42	2986	6	0	2	11	0	0	1	12	12	11	2.321485e-02	2.890000e-01	9.910000e-01	5.230223e-02	4.894012e-01
1954	LUC7L3	LUC7-like 3 (S. cerevisiae)	1339	43	0	1	1	0	0	2	3	3	3	8.930321e-01	1.030000e-02	6.835000e-01	5.232638e-02	4.894012e-01
1955	CEP63	centrosomal protein 63kDa	2276	12	0	0	9	0	0	2	11	11	10	2.674053e-02	3.020000e-01	8.150000e-01	5.232877e-02	4.894012e-01
1956	SHROOM4	shroom family member 4	4516	19	0	4	13	0	0	3	16	14	15	7.429956e-01	4.849000e-01	1.200000e-03	5.239630e-02	4.897822e-01
1957	KLHL5	kelch-like 5 (Drosophila)	2308	2	0	1	5	0	2	1	8	7	8	9.548247e-02	1	3.200000e-02	5.262422e-02	4.915451e-01
1958	ITGA7	integrin, alpha 7	3781	0	0	5	13	0	0	6	19	17	17	5.790553e-01	4.600000e-02	2.550000e-01	5.263866e-02	4.915451e-01
1959	SH3PXD2A	SH3 and PX domains 2A	3370	0	0	0	8	0	0	4	12	11	11	6.184472e-02	1.310000e-01	6.920000e-01	5.269401e-02	4.918107e-01
1960	CRELD1	cysteine-rich with EGF-like domains 1	2096	51	1	1	6	1	0	0	7	7	7	3.261982e-01	1	9.300000e-03	5.278731e-02	4.924302e-01
1961	ZNF217	zinc finger protein 217	3163	2	0	10	11	0	0	2	13	13	11	7.588596e-01	8.000000e-03	9.832000e-01	5.296185e-02	4.938064e-01
1962	ATP2B1	ATPase, Ca++ transporting, plasma membrane 1	3897	10	0	2	9	2	0	4	15	14	14	5.146551e-02	2.920000e-01	3.090000e-01	5.311486e-02	4.949593e-01
1963	WFDC10A	WAP four-disulfide core domain 10A	246	76	0	0	2	0	0	1	3	3	3	1.065003e-01	1	2.000000e-02	5.313964e-02	4.949593e-01
1964	TMEM204	transmembrane protein 204	691	53	0	1	2	0	0	2	4	4	3	1.489204e-01	5.300000e-02	4.050000e-01	5.318614e-02	4.949922e-01
1965	SLC13A2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	1972	36	1	2	10	0	2	0	12	12	11	3.694637e-02	3.600000e-01	3.470000e-01	5.319731e-02	4.949922e-01
1966	DENND3	DENN/MADD domain containing 3	3685	0	0	0	19	1	1	0	21	20	21	9.393807e-03	1	6.240000e-01	5.324132e-02	4.951497e-01
1967	ZSCAN18	zinc finger and SCAN domain containing 18	1727	7	1	4	15	0	0	2	17	16	14	4.498317e-01	2.600000e-02	5.040000e-01	5.348697e-02	4.970376e-01
1968	NSMCE2	non-SMC element 2, MMS21 homolog (S. cerevisiae)	768	12	0	0	2	0	0	2	4	4	4	7.620143e-02	1	9.300000e-02	5.349868e-02	4.970376e-01
1969	RGS18	regulator of G-protein signaling 18	724	2	0	0	6	2	0	1	9	9	9	3.414821e-02	2.120000e-01	8.140000e-01	5.354565e-02	4.972213e-01
1970	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	4302	28	2	3	10	1	0	5	16	16	14	2.491287e-01	2.400000e-02	8.960000e-01	5.358218e-02	4.973079e-01
1971	MAMLD1	mastermind-like domain containing 1	3467	9	0	5	10	1	1	4	16	15	15	6.319958e-02	1.530000e-01	6.130000e-01	5.364296e-02	4.973848e-01
1972	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U-like 1	2776	0	0	1	12	1	0	4	17	14	15	3.213677e-01	2.450000e-02	6.413000e-01	5.364487e-02	4.973848e-01
1973	SYCP2	synaptonemal complex protein 2	4765	2	0	6	10	1	1	10	22	19	19	2.968820e-01	2.000000e-02	9.990000e-01	5.373745e-02	4.979906e-01
1974	ZNF287	zinc finger protein 287	2302	12	0	1	7	0	1	1	9	8	9	2.317914e-01	1	1.540000e-02	5.386035e-02	4.986993e-01
1975	GPD1	glycerol-3-phosphate dehydrogenase 1 (soluble)	1080	20	0	2	7	1	0	0	8	8	8	9.528371e-03	1	6.230000e-01	5.386847e-02	4.986993e-01
1976	SP8	Sp8 transcription factor	1533	0	0	6	8	0	0	2	10	10	8	8.770458e-02	1.280000e-01	4.340000e-01	5.401467e-02	4.996919e-01
1977	LSG1	large subunit GTPase 1 homolog (S. cerevisiae)	2029	1	0	2	3	0	0	2	5	4	4	6.130238e-01	1.510000e-02	7.976000e-01	5.403035e-02	4.996919e-01
1978	RAPGEFL1	Rap guanine nucleotide exchange factor (GEF)-like 1	1423	2	0	0	3	0	0	0	3	3	2	6.390126e-01	4.500000e-02	3.700000e-02	5.413270e-02	5.003854e-01
1979	RPAP1	RNA polymerase II associated protein 1	4278	1	0	1	15	2	2	1	20	15	20	1.545407e-02	1	3.170000e-01	5.418749e-02	5.006304e-01
1980	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif, 8	2702	55	0	2	11	0	0	2	13	13	12	3.417323e-02	2.320000e-01	8.920000e-01	5.421397e-02	5.006304e-01
1981	SEPT12	septin 12	1113	39	0	1	2	0	1	3	6	6	5	1.316737e-01	6.400000e-02	9.740000e-01	5.425811e-02	5.007851e-01
1982	TNFRSF25	tumor necrosis factor receptor superfamily, member 25	1690	49	0	2	5	0	0	0	5	4	4	6.224538e-01	1.499000e-01	4.220000e-02	5.442457e-02	5.019691e-01
1983	ATMIN	ATM interactor	2486	12	0	3	8	0	0	1	9	9	8	1.323568e-01	5.400000e-02	9.780000e-01	5.448960e-02	5.019691e-01
1984	PDZD7	PDZ domain containing 7	1586	9	0	2	1	0	0	2	3	3	3	8.784903e-01	1.070000e-02	9.298000e-01	5.449584e-02	5.019691e-01
1985	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	1907	28	0	1	5	1	0	2	8	8	8	4.536841e-02	2.010000e-01	9.830000e-01	5.449620e-02	5.019691e-01
1986	MEOX1	mesenchyme homeobox 1	775	64	0	0	6	1	0	0	7	7	6	5.909981e-02	1.440000e-01	3.820000e-01	5.463023e-02	5.029502e-01
1987	GIMAP1	GTPase, IMAP family member 1	929	35	0	1	6	0	0	0	6	6	5	2.366589e-01	1.800000e-02	6.560000e-01	5.467957e-02	5.030712e-01
1988	CLCN2	chloride channel 2	2834	1	0	1	11	0	0	1	12	12	12	4.758922e-01	3.204000e-01	9.600000e-03	5.470362e-02	5.030712e-01
1989	KCTD21	potassium channel tetramerisation domain containing 21	787	1	0	1	9	0	0	0	9	8	7	5.113201e-01	2.200000e-02	2.380000e-01	5.473551e-02	5.030712e-01
1990	JMJD1C	jumonji domain containing 1C	7723	14	0	7	18	0	1	10	29	24	27	5.399417e-01	1.500000e-02	4.120000e-01	5.475343e-02	5.030712e-01
1991	PCM1	pericentriolar material 1	6223	2	0	3	10	1	1	2	14	14	13	1.770880e-01	3.500000e-02	6.910000e-01	5.485021e-02	5.037073e-01
1992	ZSCAN16	zinc finger and SCAN domain containing 16	1059	8	0	0	6	0	0	1	7	7	7	2.131290e-02	1	3.080000e-01	5.494962e-02	5.043669e-01
1993	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA-specific	1817	25	0	2	8	0	1	2	11	11	11	9.767947e-03	1	9.910000e-01	5.498034e-02	5.043957e-01
1994	TUBA1B	tubulin, alpha 1b	1368	122	0	2	2	0	0	1	3	3	2	9.403887e-01	5.710000e-02	3.010000e-02	5.503632e-02	5.046560e-01
1995	INO80	INO80 homolog (S. cerevisiae)	4811	1	0	2	12	3	1	3	19	18	18	2.884805e-01	5.400000e-02	2.340000e-01	5.516721e-02	5.054020e-01
1996	EPS8	epidermal growth factor receptor pathway substrate 8	2549	0	0	2	7	1	0	2	10	10	9	4.087325e-01	1.370000e-01	1.040000e-01	5.517296e-02	5.054020e-01
1997	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	3225	1	0	0	4	0	0	3	7	7	6	1.168725e-01	8.200000e-02	9.350000e-01	5.520860e-02	5.054752e-01
1998	ZBTB16	zinc finger and BTB domain containing 16	2046	30	0	4	16	0	0	1	17	15	16	1.638910e-01	1.180000e-01	1.350000e-01	5.528336e-02	5.059064e-01
1999	RPL10A	ribosomal protein L10a	756	12	0	0	1	0	0	5	6	6	6	1.504732e-02	1	4.970000e-01	5.538748e-02	5.066056e-01
2000	MYO3A	myosin IIIA	4983	4	0	8	19	4	1	9	33	31	30	7.360662e-01	8.100000e-03	8.172000e-01	5.542118e-02	5.066604e-01
2001	FOXI1	forkhead box I1	1143	18	0	2	7	0	1	3	11	11	11	3.107956e-02	1	9.400000e-02	5.565705e-02	5.085531e-01
2002	RASSF7	Ras association (RalGDS/AF-6) domain family (N-terminal) member 7	1221	5	0	0	3	0	1	0	4	4	4	9.927646e-03	1	9.950000e-01	5.571824e-02	5.085531e-01
2003	ZADH2	zinc binding alcohol dehydrogenase, domain containing 2	1138	2	0	0	2	0	0	2	4	4	4	8.644256e-02	1	7.100000e-02	5.577933e-02	5.085531e-01
2004	SRPK3	SFRS protein kinase 3	1832	3	0	1	6	1	0	4	11	11	11	3.031235e-02	1	1.340000e-01	5.578651e-02	5.085531e-01
2005	ALG12	asparagine-linked glycosylation 12 homolog (S. cerevisiae, alpha-1,6-mannosyltransferase)	1786	2	0	0	5	0	0	5	10	10	10	9.949756e-03	1	7.590000e-01	5.582019e-02	5.085531e-01
2006	ASB17	ankyrin repeat and SOCS box-containing 17	898	30	0	2	2	0	0	2	4	4	3	8.883722e-01	2.840000e-02	2.874000e-01	5.582025e-02	5.085531e-01
2007	MATK	megakaryocyte-associated tyrosine kinase	1653	13	1	2	7	0	1	3	11	11	9	2.117095e-01	2.400000e-02	7.380000e-01	5.582291e-02	5.085531e-01
2008	CCDC160	coiled-coil domain containing 160	980	112	0	0	2	0	0	2	4	4	3	3.841951e-01	1.900000e-02	8.230000e-01	5.600137e-02	5.096681e-01
2009	SGCZ	sarcoglycan zeta	967	29	0	3	2	0	0	0	2	2	1	9.990339e-01	1.000000e-02	9.726000e-01	5.600721e-02	5.096681e-01
2010	RHO	rhodopsin	1065	24	0	1	9	0	0	0	9	9	9	4.114517e-02	2.050000e-01	9.840000e-01	5.604376e-02	5.096681e-01
2011	LRRC8B	leucine rich repeat containing 8 family, member B	2420	3	0	3	10	0	0	3	13	13	12	7.408228e-02	1.260000e-01	7.080000e-01	5.605681e-02	5.096681e-01
2012	GBP3	guanylate binding protein 3	1828	14	0	2	2	0	0	3	5	5	4	4.136818e-01	1.880000e-02	7.936000e-01	5.610281e-02	5.098329e-01
2013	PARP4	poly (ADP-ribose) polymerase family, member 4	5306	3	0	6	12	0	2	3	17	16	15	8.286493e-01	8.900000e-03	5.046000e-01	5.617443e-02	5.102301e-01
2014	EPM2AIP1	EPM2A (laforin) interacting protein 1	1938	3	0	1	3	0	0	4	7	7	6	1.521309e-01	6.100000e-02	8.050000e-01	5.623877e-02	5.102506e-01
2015	C15orf27	chromosome 15 open reading frame 27	1636	40	0	3	7	0	2	2	11	11	11	1.004137e-02	1	6.530000e-01	5.624213e-02	5.102506e-01
2016	EVL	Enah/Vasp-like	1311	0	0	0	3	0	1	1	5	5	4	1.931796e-01	4.700000e-02	5.310000e-01	5.626040e-02	5.102506e-01
2017	FGF9	fibroblast growth factor 9 (glia-activating factor)	635	1	0	2	6	1	1	2	10	9	10	1.005918e-02	1	3.760000e-01	5.632405e-02	5.104753e-01
2018	TRIB1	tribbles homolog 1 (Drosophila)	1127	27	0	1	3	0	0	2	5	5	5	9.681452e-02	1	5.000000e-02	5.636789e-02	5.104753e-01
2019	GGTLC1	gamma-glutamyltransferase light chain 1	698	1	0	1	7	0	1	1	9	9	9	2.876839e-01	1	2.800000e-02	5.636893e-02	5.104753e-01
2020	RFX5	regulatory factor X, 5 (influences HLA class II expression)	1887	0	0	1	7	1	0	5	13	10	13	3.049672e-02	1	2.220000e-01	5.648605e-02	5.112826e-01
2021	LHFPL4	lipoma HMGIC fusion partner-like 4	752	17	0	0	8	0	0	1	9	7	9	1.570578e-02	1	5.180000e-01	5.657845e-02	5.118656e-01
2022	CCT8	chaperonin containing TCP1, subunit 8 (theta)	1705	0	0	0	4	0	2	0	6	4	6	3.899950e-01	9.100000e-02	1.210000e-01	5.669486e-02	5.126651e-01
2023	EIF2A	eukaryotic translation initiation factor 2A, 65kDa	1819	13	0	0	2	0	0	2	4	4	3	2.903174e-01	2.800000e-02	9.780000e-01	5.679234e-02	5.132927e-01
2024	MANEA	mannosidase, endo-alpha	1405	6	0	1	10	2	0	1	13	11	11	3.324095e-01	6.300000e-02	1.160000e-01	5.745028e-02	5.189748e-01
2025	OR10J1	olfactory receptor, family 10, subfamily J, member 1	967	26	0	2	11	1	0	0	12	10	11	3.819778e-01	1.900000e-02	6.150000e-01	5.749011e-02	5.189748e-01
2026	C12orf45	chromosome 12 open reading frame 45	574	7	0	1	1	0	0	2	3	3	2	3.558862e-01	2.000000e-02	9.720000e-01	5.752349e-02	5.189748e-01
2027	CD1C	CD1c molecule	1022	57	0	1	7	0	3	0	10	9	10	1.985215e-01	1.420000e-01	2.840000e-01	5.753456e-02	5.189748e-01
2028	DHDPSL		1958	8	0	0	4	0	0	2	6	6	5	3.142648e-02	2.650000e-01	9.870000e-01	5.760860e-02	5.189753e-01
2029	SQRDL	sulfide quinone reductase-like (yeast)	1389	2	0	0	4	0	0	0	4	4	3	5.744387e-01	1.500000e-02	4.860000e-01	5.761127e-02	5.189753e-01
2030	ZGLP1	zinc finger, GATA-like protein 1	886	107	0	0	2	0	0	2	4	4	3	1.325866e-01	5.700000e-02	9.100000e-01	5.761977e-02	5.189753e-01
2031	AP4M1	adaptor-related protein complex 4, mu 1 subunit	2160	6	0	1	6	0	2	2	10	10	10	2.591901e-02	1	2.860000e-01	5.773791e-02	5.197833e-01
2032	C17orf71	chromosome 17 open reading frame 71	2990	21	0	4	9	2	1	0	12	12	11	1.759675e-01	1.620000e-01	1.500000e-01	5.780404e-02	5.201226e-01
2033	NCEH1	neutral cholesterol ester hydrolase 1	1363	13	0	0	1	0	0	4	5	5	4	3.354044e-01	2.600000e-02	8.140000e-01	5.787463e-02	5.205016e-01
2034	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)	2289	19	0	5	9	1	0	4	14	13	13	1.269046e-01	5.300000e-02	8.780000e-01	5.791409e-02	5.206004e-01
2035	MOGAT1	monoacylglycerol O-acyltransferase 1	1032	14	0	1	2	0	0	2	4	4	3	2.897481e-01	3.500000e-02	2.530000e-01	5.802707e-02	5.212241e-01
2036	ZNF347	zinc finger protein 347	2539	45	0	3	15	3	0	1	19	18	18	2.371335e-01	3.400000e-02	3.420000e-01	5.804048e-02	5.212241e-01
2037	NME5	non-metastatic cells 5, protein expressed in (nucleoside-diphosphate kinase)	934	3	0	3	3	0	0	0	3	3	2	5.509034e-01	1.700000e-02	4.250000e-01	5.819233e-02	5.223312e-01
2038	NKX6-1	NK6 homeobox 1	1116	0	0	2	3	0	0	3	6	6	5	7.647726e-02	1.130000e-01	9.950000e-01	5.823892e-02	5.224298e-01
2039	C3orf27	chromosome 3 open reading frame 27	450	61	0	1	1	0	0	2	3	3	2	2.382298e-01	3.000000e-02	9.060000e-01	5.826047e-02	5.224298e-01
2040	PLCL2	phospholipase C-like 2	3400	0	0	0	6	0	0	1	7	7	7	6.996116e-01	4.100000e-02	2.430000e-01	5.831545e-02	5.226445e-01
2041	RIMS2	regulating synaptic membrane exocytosis 2	4336	6	0	27	40	2	2	9	53	43	45	9.999915e-01	4.100000e-03	9.998000e-01	5.834158e-02	5.226445e-01
2042	CHST3	carbohydrate (chondroitin 6) sulfotransferase 3	1444	2	0	5	4	0	0	4	8	8	5	1.695004e-01	2.700000e-02	1	5.838310e-02	5.226708e-01
2043	RARRES3	retinoic acid receptor responder (tazarotene induced) 3	509	61	0	1	4	0	0	1	5	5	5	2.353635e-02	1	2.850000e-01	5.843651e-02	5.226708e-01
2044	THSD7A	thrombospondin, type I, domain containing 7A	5078	0	0	11	21	3	3	1	28	24	25	9.569729e-01	6.500000e-03	7.394000e-01	5.846362e-02	5.226708e-01
2045	TMEM139	transmembrane protein 139	659	11	0	0	1	0	0	2	3	3	3	3.009042e-01	1	2.000000e-02	5.848614e-02	5.226708e-01
2046	PEX13	peroxisome biogenesis factor 13	1226	34	0	0	5	0	0	0	5	5	5	2.065085e-01	7.500000e-02	6.300000e-01	5.848745e-02	5.226708e-01
2047	PA2G4	proliferation-associated 2G4, 38kDa	1807	66	0	1	2	0	0	2	4	4	3	6.590713e-01	1.600000e-02	2.950000e-01	5.854757e-02	5.227612e-01
2048	OR2B6	olfactory receptor, family 2, subfamily B, member 6	940	13	0	0	4	1	0	1	6	6	6	2.718232e-02	1	3.110000e-01	5.855485e-02	5.227612e-01
2049	INTS8	integrator complex subunit 8	3092	1	0	0	9	2	0	3	14	14	13	3.032471e-02	2.850000e-01	7.230000e-01	5.858334e-02	5.227612e-01
2050	PTER	phosphotriesterase related	1066	7	0	3	4	1	0	3	8	8	8	1.178433e-01	9.200000e-02	5.900000e-01	5.882397e-02	5.245210e-01
2051	DYRK1B	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B	1937	17	0	2	8	1	1	6	16	11	13	1.060897e-01	7.000000e-02	9.020000e-01	5.883792e-02	5.245210e-01
2052	LCT	lactase	5850	11	0	11	21	0	1	2	24	22	23	4.762822e-01	5.540000e-02	1.371000e-01	5.889304e-02	5.246648e-01
2053	KIF27	kinesin family member 27	4274	15	0	2	14	1	2	3	20	16	18	2.126163e-01	2.800000e-02	8.930000e-01	5.893723e-02	5.246648e-01
2054	BST1	bone marrow stromal cell antigen 1	989	64	0	1	1	0	0	2	3	3	2	5.315728e-01	1.600000e-02	1	5.894014e-02	5.246648e-01
2055	NUP214	nucleoporin 214kDa	6413	1	0	3	19	0	3	7	29	22	28	3.325795e-02	2.650000e-01	8.300000e-01	5.899051e-02	5.248576e-01
2056	ERRFI1	ERBB receptor feedback inhibitor 1	1401	2	0	1	4	0	0	3	7	5	6	1.503665e-01	5.900000e-02	9.760000e-01	5.914255e-02	5.259545e-01
2057	RBM14	RNA binding motif protein 14	2018	12	0	1	11	0	0	0	11	10	10	7.225152e-02	1.340000e-01	8.450000e-01	5.922063e-02	5.263928e-01
2058	SCIN	scinderin	2208	39	0	1	5	1	1	3	10	10	10	1.875996e-02	1	4.410000e-01	5.930552e-02	5.267872e-01
2059	ACTBL2	actin, beta-like 2	1133	28	0	3	1	1	0	3	5	5	4	4.465825e-01	2.100000e-02	8.100000e-01	5.933294e-02	5.267872e-01
2060	RSRC1	arginine/serine-rich coiled-coil 1	1041	19	0	0	5	0	1	1	7	7	6	2.330882e-01	1.280000e-01	7.500000e-02	5.935143e-02	5.267872e-01
2061	KCNJ6	potassium inwardly-rectifying channel, subfamily J, member 6	1284	10	0	1	9	1	0	0	10	10	10	3.251183e-02	2.970000e-01	3.310000e-01	5.952988e-02	5.281146e-01
2062	ZFX	zinc finger protein, X-linked	2505	0	0	5	3	0	0	2	5	5	4	8.615019e-01	1.210000e-02	8.439000e-01	5.956321e-02	5.281541e-01
2063	SLC4A11	solute carrier family 4, sodium borate transporter, member 11	2969	44	0	5	13	1	1	3	18	15	16	8.508902e-02	8.200000e-02	8.510000e-01	5.973321e-02	5.294048e-01
2064	C19orf12	chromosome 19 open reading frame 12	467	15	0	2	3	0	0	4	7	6	7	5.409973e-02	1.730000e-01	1.950000e-01	5.979496e-02	5.296952e-01
2065	ARHGAP30	Rho GTPase activating protein 30	3574	2	0	10	17	1	0	8	26	21	25	3.335216e-02	2.360000e-01	5.630000e-01	5.988323e-02	5.300501e-01
2066	PRMT2	protein arginine methyltransferase 2	1342	38	0	2	5	1	1	2	9	9	8	6.128085e-02	1.520000e-01	4.560000e-01	5.991608e-02	5.300501e-01
2067	GFRA2	GDNF family receptor alpha 2	1427	154	0	1	9	0	0	0	9	9	7	2.931897e-01	2.300000e-02	6.240000e-01	5.992199e-02	5.300501e-01
2068	MS4A13	membrane-spanning 4-domains, subfamily A, member 13	479	29	0	1	5	2	1	0	8	7	8	6.518750e-02	1	4.800000e-02	6.009516e-02	5.313249e-01
2069	TNFAIP2	tumor necrosis factor, alpha-induced protein 2	2005	1	0	0	2	1	0	3	6	6	6	1.090100e-02	1	6.020000e-01	6.016154e-02	5.316068e-01
2070	RETSAT	retinol saturase (all-trans-retinol 13,14-reductase)	1929	6	0	0	9	0	1	2	12	11	11	2.900595e-02	3.110000e-01	7.300000e-01	6.018519e-02	5.316068e-01
2071	IL21R	interleukin 21 receptor	1649	6	0	1	8	0	0	2	10	10	9	2.082718e-02	4.400000e-01	7.450000e-01	6.031182e-02	5.322446e-01
2072	HIST1H1D	histone cluster 1, H1d	670	4	0	0	4	0	0	2	6	5	6	9.428150e-02	1	5.100000e-02	6.032260e-02	5.322446e-01
2073	LY96	lymphocyte antigen 96	503	18	0	0	3	1	0	1	5	5	5	1.889733e-02	1	3.990000e-01	6.034473e-02	5.322446e-01
2074	BCAR3	breast cancer anti-estrogen resistance 3	2522	0	0	2	7	1	0	2	10	9	9	1.140462e-01	8.300000e-02	9.770000e-01	6.037578e-02	5.322617e-01
2075	SLC6A7	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7	1963	11	0	3	3	0	0	3	6	6	5	8.136154e-01	5.170000e-02	7.630000e-02	6.053542e-02	5.334119e-01
2076	TLR1	toll-like receptor 1	2365	30	0	3	6	0	0	2	8	8	7	1.802459e-01	4.700000e-02	8.360000e-01	6.058591e-02	5.334224e-01
2077	BBOX1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1	1192	24	0	2	3	0	1	0	4	4	3	5.237321e-01	1.800000e-02	6.680000e-01	6.060113e-02	5.334224e-01
2078	CMTM6	CKLF-like MARVEL transmembrane domain containing 6	564	9	0	1	1	0	1	1	3	3	3	4.934295e-02	1	1.340000e-01	6.062414e-02	5.334224e-01
2079	ZDHHC3	zinc finger, DHHC-type containing 3	1263	46	0	1	2	0	0	2	4	3	4	5.245649e-01	2.000000e-02	8.400000e-01	6.067999e-02	5.336570e-01
2080	ESCO1	establishment of cohesion 1 homolog 1 (S. cerevisiae)	2555	1	0	0	5	0	0	5	10	7	9	1.545672e-01	5.300000e-02	8.990000e-01	6.118877e-02	5.378728e-01
2081	ZNF35	zinc finger protein 35	1629	1	0	4	9	1	0	2	12	9	11	3.849841e-01	1.550000e-01	8.900000e-02	6.134928e-02	5.388810e-01
2082	CCT3	chaperonin containing TCP1, subunit 3 (gamma)	1708	33	0	1	3	0	1	3	7	7	6	3.102072e-01	4.000000e-02	7.840000e-01	6.136241e-02	5.388810e-01
2083	RHBDD1	rhomboid domain containing 1	972	11	0	0	3	1	0	3	7	7	7	1.117580e-02	1	8.840000e-01	6.139990e-02	5.389514e-01
2084	SFRP1	secreted frizzled-related protein 1	953	20	0	1	7	0	0	0	7	7	7	1.203756e-01	1.600000e-01	3.920000e-01	6.148587e-02	5.394471e-01
2085	RBM43	RNA binding motif protein 43	1086	10	0	0	5	0	0	3	8	8	8	1.789658e-02	1	5.240000e-01	6.152328e-02	5.395163e-01
2086	WARS	tryptophanyl-tRNA synthetase	1456	56	0	1	3	0	0	1	4	4	3	6.601930e-01	5.000000e-02	1.720000e-01	6.161317e-02	5.400457e-01
2087	CACNA1A	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	7819	3	0	15	23	1	2	7	33	26	29	8.159061e-01	7.300000e-03	5.975000e-01	6.177575e-02	5.412112e-01
2088	TDRD3	tudor domain containing 3	2289	9	1	1	9	2	0	5	16	14	16	5.069612e-02	1.850000e-01	6.500000e-01	6.198083e-02	5.426426e-01
2089	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative function)	1516	9	0	0	2	0	0	4	6	6	5	1.663114e-01	4.300000e-02	1	6.199849e-02	5.426426e-01
2090	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B	1360	10	0	0	8	0	1	0	9	9	9	6.594812e-02	1	5.000000e-02	6.215039e-02	5.436215e-01
2091	ECT2	epithelial cell transforming sequence 2 oncogene	2742	2	0	0	7	1	1	1	10	8	9	1.401727e-01	1.100000e-01	5.720000e-01	6.219927e-02	5.436215e-01
2092	C5orf41	chromosome 5 open reading frame 41	1978	6	0	2	5	1	0	3	9	9	8	7.671653e-02	1.230000e-01	9.870000e-01	6.219952e-02	5.436215e-01
2093	ZXDC	ZXD family zinc finger C	2619	0	0	0	4	0	1	0	5	5	5	4.879256e-01	1.970000e-02	9.215000e-01	6.226498e-02	5.439336e-01
2094	NGRN	neugrin, neurite outgrowth associated	886	75	0	0	1	0	0	2	3	3	2	4.062858e-01	1.800000e-02	9.920000e-01	6.229782e-02	5.439605e-01
2095	CHRNB3	cholinergic receptor, nicotinic, beta 3	1397	1	0	4	11	0	0	3	14	13	12	1.034805e-01	7.200000e-02	5.580000e-01	6.232851e-02	5.439687e-01
2096	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble)	1905	12	0	3	8	0	0	4	12	12	10	9.658548e-02	7.200000e-02	9.980000e-01	6.239218e-02	5.442646e-01
2097	LARP4	La ribonucleoprotein domain family, member 4	2237	42	0	2	6	0	0	3	9	8	9	4.074127e-01	4.700000e-02	2.510000e-01	6.243902e-02	5.444134e-01
2098	C17orf74	chromosome 17 open reading frame 74	1518	4	0	5	13	1	0	0	14	12	11	1.610531e-01	4.400000e-02	9.560000e-01	6.256072e-02	5.452146e-01
2099	KLF10	Kruppel-like factor 10	1460	1	0	2	7	0	0	2	9	9	8	5.301931e-02	1.850000e-01	9.180000e-01	6.263852e-02	5.454441e-01
2100	ZNF174	zinc finger protein 174	1316	18	0	1	4	0	0	2	6	6	5	9.789749e-02	9.400000e-02	7.810000e-01	6.264672e-02	5.454441e-01
2101	CBX3	chromobox homolog 3 (HP1 gamma homolog, Drosophila)	576	103	0	0	0	0	0	4	4	4	3	1.793397e-01	4.700000e-02	7.570000e-01	6.275279e-02	5.461076e-01
2102	SFRS17A	splicing factor, arginine/serine-rich 17A	2104	3	0	6	7	0	0	3	10	10	9	7.252015e-01	1.080000e-02	9.996000e-01	6.298926e-02	5.479047e-01
2103	RPS5	ribosomal protein S5	636	18	0	0	3	0	0	0	3	3	2	5.770794e-01	2.000000e-02	7.300000e-02	6.303783e-02	5.480664e-01
2104	TAF8	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa	968	30	0	1	3	0	2	0	5	5	5	5.865179e-02	1	1.190000e-01	6.309500e-02	5.483027e-01
2105	GALR2	galanin receptor 2	1176	4	0	0	10	0	0	1	11	10	10	2.408529e-02	4.010000e-01	7.890000e-01	6.323154e-02	5.492283e-01
2106	TOR1B	torsin family 1, member B (torsin B)	1029	25	0	2	2	0	0	2	4	4	4	4.833370e-01	1.700000e-02	8.360000e-01	6.329870e-02	5.495505e-01
2107	C10orf54	chromosome 10 open reading frame 54	960	1	0	2	2	0	0	2	4	4	3	1.848178e-01	4.800000e-02	3.230000e-01	6.349220e-02	5.509688e-01
