rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
4223	C17orf47	chromosome 17 open reading frame 47	1717	24	0	0	1	0	0	0	1	1	1	3.780285e-01	NaN	NaN	3.780285e-01	1
4224	HAUS7	HAUS augmin-like complex, subunit 7	1143	156	0	0	1	0	0	0	1	1	1	3.781123e-01	NaN	NaN	3.781123e-01	1
4225	CYP2S1	cytochrome P450, family 2, subfamily S, polypeptide 1	1549	117	0	1	2	0	0	0	2	2	2	1.218534e-01	1	8.680000e-01	3.783471e-01	1
4226	ZNF24	zinc finger protein 24	1119	201	0	0	1	0	0	0	1	1	1	3.784190e-01	NaN	NaN	3.784190e-01	1
4227	TOR1AIP1	torsin A interacting protein 1	1788	58	0	0	0	1	0	0	1	1	1	3.784789e-01	NaN	NaN	3.784789e-01	1
4228	RABEP1	rabaptin, RAB GTPase binding effector protein 1	2657	60	0	1	1	0	2	0	3	3	3	2.639528e-01	1	4.150000e-01	3.785424e-01	1
4229	OGFOD1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	1679	204	0	0	1	0	0	0	1	1	1	3.785844e-01	NaN	NaN	3.785844e-01	1
4230	HSPBP1	HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1	1108	274	0	0	1	0	0	0	1	1	1	3.785915e-01	NaN	NaN	3.785915e-01	1
4231	POU5F1B	POU class 5 homeobox 1B	1080	0	0	2	1	1	0	1	3	3	3	1.219848e-01	1	9.970000e-01	3.786236e-01	1
4232	CBX2	chromobox homolog 2 (Pc class homolog, Drosophila)	1963	186	0	1	1	0	0	0	1	1	1	3.786724e-01	NaN	NaN	3.786724e-01	1
4233	TMEM200C	transmembrane protein 200C	1870	416	0	0	3	0	0	0	3	3	3	4.963753e-01	1	1.520000e-01	3.788834e-01	1
4234	DPF1	D4, zinc and double PHD fingers family 1	1321	82	0	0	1	0	0	1	2	2	2	2.025388e-01	1	5.360000e-01	3.789309e-01	1
4235	SEC14L2	SEC14-like 2 (S. cerevisiae)	1352	79	0	0	1	0	0	0	1	1	1	3.789350e-01	NaN	NaN	3.789350e-01	1
4236	GHRHR	growth hormone releasing hormone receptor	1362	62	0	0	1	0	0	0	1	1	1	3.791659e-01	NaN	NaN	3.791659e-01	1
4237	USP9Y	ubiquitin specific peptidase 9, Y-linked (fat facets-like, Drosophila)	7844	11	0	0	1	0	0	0	1	1	1	3.791704e-01	NaN	NaN	3.791704e-01	1
4238	TCTN2	tectonic family member 2	2162	0	0	2	1	0	0	1	2	2	2	1.222745e-01	1	8.120000e-01	3.792328e-01	1
4239	C7orf42	chromosome 7 open reading frame 42	969	1	0	1	1	0	0	0	1	1	1	3.793016e-01	NaN	NaN	3.793016e-01	1
4240	CIT	citron (rho-interacting, serine/threonine kinase 21)	6268	5	0	3	2	0	1	0	3	3	3	3.933808e-01	1	2.710000e-01	3.793734e-01	1
4241	NEUROD6	neurogenic differentiation 6	1018	25	0	1	2	0	0	1	3	3	3	1.223690e-01	1	7.400000e-01	3.794313e-01	1
4242	ATXN7L3	ataxin 7-like 3	1111	12	0	0	1	0	0	0	1	1	1	3.795383e-01	NaN	NaN	3.795383e-01	1
4243	BAT1	HLA-B associated transcript 1	1327	44	0	0	2	0	0	0	2	2	2	1.224374e-01	1	8.700000e-02	3.795751e-01	1
4244	PITPNM2	phosphatidylinositol transfer protein, membrane-associated 2	4146	3	0	0	1	0	1	0	2	1	2	1.224522e-01	1	2.440000e-01	3.796059e-01	1
4245	WDR18	WD repeat domain 18	1337	10	0	1	0	1	0	0	1	1	1	3.796203e-01	NaN	NaN	3.796203e-01	1
4246	TPR	translocated promoter region (to activated MET oncogene)	7294	32	0	2	5	0	0	1	6	6	6	1.224772e-01	1	9.770000e-01	3.796586e-01	1
4247	CROT	carnitine O-octanoyltransferase	1991	74	0	1	2	0	0	0	2	2	2	6.189426e-01	1	1.870000e-01	3.798127e-01	1
4248	PYY	peptide YY	304	153	0	0	1	0	0	0	1	1	1	3.798233e-01	NaN	NaN	3.798233e-01	1
4249	TIAM2	T-cell lymphoma invasion and metastasis 2	5202	14	0	2	6	0	0	0	6	6	6	1.225675e-01	1	9.750000e-01	3.798480e-01	1
4250	FAM134C	family with sequence similarity 134, member C	1436	8	0	0	2	0	0	0	2	2	2	2.000933e-01	1	5.510000e-01	3.800364e-01	1
4251	CD109	CD109 molecule	4466	8	0	1	2	0	1	0	3	2	3	4.543424e-01	1	2.700000e-01	3.800684e-01	1
4252	WDR38	WD repeat domain 38	979	155	0	0	1	0	0	0	1	1	1	3.801650e-01	NaN	NaN	3.801650e-01	1
4253	EED	embryonic ectoderm development	1372	53	0	1	1	0	0	0	1	1	1	3.802837e-01	NaN	NaN	3.802837e-01	1
4254	OR51F2	olfactory receptor, family 51, subfamily F, member 2	1027	20	0	0	1	0	0	0	1	1	1	3.803427e-01	NaN	NaN	3.803427e-01	1
4255	IMPG1	interphotoreceptor matrix proteoglycan 1	2458	9	0	0	2	0	0	0	2	2	2	6.533829e-01	1	1.580000e-01	3.804114e-01	1
4256	HMHA1	histocompatibility (minor) HA-1	3499	51	0	0	1	0	1	0	2	2	2	1.229210e-01	1	9.700000e-01	3.805897e-01	1
4257	ZNF587	zinc finger protein 587	1736	16	0	1	1	1	0	0	2	2	2	1.230980e-01	1	6.230000e-01	3.809604e-01	1
4258	DDI1	DDI1, DNA-damage inducible 1, homolog 1 (S. cerevisiae)	1191	71	0	0	3	0	0	0	3	3	3	3.017592e-01	1	3.230000e-01	3.810019e-01	1
4259	DMBX1	diencephalon/mesencephalon homeobox 1	1163	50	0	0	2	0	0	0	2	2	2	1.231485e-01	1	7.460000e-01	3.810664e-01	1
4260	PRSS36	protease, serine, 36	2626	3	0	0	1	0	0	0	1	1	1	3.810835e-01	NaN	NaN	3.810835e-01	1
4261	SLC46A3	solute carrier family 46, member 3	1418	186	0	1	1	0	0	1	2	2	2	1.232607e-01	1	9.260000e-01	3.813013e-01	1
4262	LRPAP1	low density lipoprotein receptor-related protein associated protein 1	1104	72	0	0	1	0	0	0	1	1	1	3.813577e-01	NaN	NaN	3.813577e-01	1
4263	CRTAP	cartilage associated protein	1230	220	0	0	1	0	0	0	1	1	1	3.814008e-01	NaN	NaN	3.814008e-01	1
4264	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	2037	1	0	0	1	0	0	0	1	1	1	3.815503e-01	NaN	NaN	3.815503e-01	1
4265	PNMA2	paraneoplastic antigen MA2	1095	28	0	1	0	1	0	0	1	1	1	3.817082e-01	NaN	NaN	3.817082e-01	1
4266	DENND4B	DENN/MADD domain containing 4B	4599	9	0	4	2	0	0	0	2	2	2	5.166201e-01	1	1.510000e-01	3.817439e-01	1
4267	NHLH2	nescient helix loop helix 2	412	305	0	0	1	0	0	0	1	1	1	3.817883e-01	NaN	NaN	3.817883e-01	1
4268	TEX11	testis expressed 11	2982	19	0	0	3	0	0	0	3	3	3	1.235630e-01	1	8.400000e-01	3.819338e-01	1
4269	SSTR4	somatostatin receptor 4	1171	3	0	2	3	0	0	0	3	3	3	1.236128e-01	1	6.320000e-01	3.820378e-01	1
4270	ZNF91	zinc finger protein 91	3588	35	0	2	3	1	0	0	4	4	4	2.251662e-01	1	5.450000e-01	3.820450e-01	1
4271	TSTD2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2	1587	73	0	0	1	0	0	1	2	2	2	1.236748e-01	1	7.170000e-01	3.821675e-01	1
4272	YIPF6	Yip1 domain family, member 6	737	162	0	0	1	0	0	1	2	2	2	1.237233e-01	1	9.450000e-01	3.822688e-01	1
4273	KIAA0391	KIAA0391	1776	104	0	1	1	0	0	0	1	1	1	3.822947e-01	NaN	NaN	3.822947e-01	1
4274	KLK15	kallikrein-related peptidase 15	789	10	0	2	2	0	0	0	2	2	2	3.720348e-01	1	2.950000e-01	3.826120e-01	1
4275	MEF2D	myocyte enhancer factor 2D	1606	30	0	2	1	0	0	0	1	1	1	3.827038e-01	NaN	NaN	3.827038e-01	1
4276	GOLT1A	golgi transport 1 homolog A (S. cerevisiae)	415	341	0	0	1	0	0	0	1	1	1	3.827921e-01	NaN	NaN	3.827921e-01	1
4277	TAS2R5	taste receptor, type 2, member 5	900	42	0	1	1	0	0	0	1	1	1	3.827935e-01	NaN	NaN	3.827935e-01	1
4278	MYH15	myosin, heavy chain 15	6007	68	0	3	6	0	1	0	7	6	7	1.239881e-01	1	9.920000e-01	3.828218e-01	1
4279	MAGEB2	melanoma antigen family B, 2	964	56	0	0	1	0	0	0	1	1	1	3.828278e-01	NaN	NaN	3.828278e-01	1
4280	FMO1	flavin containing monooxygenase 1	1631	26	0	1	3	0	0	0	3	3	3	1.240623e-01	1	7.540000e-01	3.829767e-01	1
4281	ACCN1	amiloride-sensitive cation channel 1, neuronal (degenerin)	2285	16	1	1	3	0	0	0	3	3	3	1.240683e-01	1	7.200000e-01	3.829893e-01	1
4282	BNIPL	BCL2/adenovirus E1B 19kD interacting protein like	1110	35	0	1	1	0	0	0	1	1	1	3.829936e-01	NaN	NaN	3.829936e-01	1
4283	CTGF	connective tissue growth factor	1066	57	0	0	1	0	0	0	1	1	1	3.830363e-01	NaN	NaN	3.830363e-01	1
4284	STK4	serine/threonine kinase 4	1506	288	0	0	3	0	0	0	3	3	3	1.240991e-01	1	8.030000e-01	3.830536e-01	1
4285	GSG1L	GSG1-like	1022	15	0	1	1	0	0	0	1	1	1	3.831592e-01	NaN	NaN	3.831592e-01	1
4286	PHTF1	putative homeodomain transcription factor 1	2357	9	0	0	2	0	0	0	2	2	2	1.241575e-01	1	7.590000e-01	3.831754e-01	1
4287	CCPG1	cell cycle progression 1	2302	31	0	1	1	0	0	0	1	1	1	3.832746e-01	NaN	NaN	3.832746e-01	1
4288	FOXRED2	FAD-dependent oxidoreductase domain containing 2	2086	34	0	1	3	0	0	0	3	1	3	6.824786e-01	1	1.290000e-01	3.832872e-01	1
4289	COQ7	coenzyme Q7 homolog, ubiquinone (yeast)	676	490	0	0	1	0	0	0	1	1	1	3.832985e-01	NaN	NaN	3.832985e-01	1
4290	OR8D4	olfactory receptor, family 8, subfamily D, member 4	943	168	0	0	3	0	0	0	3	2	3	3.422357e-01	1	3.410000e-01	3.833299e-01	1
4291	PLLP	plasma membrane proteolipid (plasmolipin)	561	460	0	0	1	0	0	0	1	1	1	3.834375e-01	NaN	NaN	3.834375e-01	1
4292	VGLL2	vestigial like 2 (Drosophila)	966	3	0	1	2	0	0	0	2	2	2	1.242872e-01	1	8.150000e-01	3.834460e-01	1
4293	MCAM	melanoma cell adhesion molecule	2003	55	0	0	1	0	0	0	1	1	1	3.835712e-01	NaN	NaN	3.835712e-01	1
4294	SLC22A16	solute carrier family 22 (organic cation/carnitine transporter), member 16	1764	15	0	1	1	0	0	0	1	1	1	3.836314e-01	NaN	NaN	3.836314e-01	1
4295	MFSD7	major facilitator superfamily domain containing 7	1785	224	0	0	1	0	0	0	1	1	1	3.836659e-01	NaN	NaN	3.836659e-01	1
4296	GH2	growth hormone 2	1015	155	0	0	1	0	0	0	1	1	1	3.836886e-01	NaN	NaN	3.836886e-01	1
4297	EHF	ets homologous factor	935	90	0	0	1	0	0	0	1	1	1	3.836924e-01	NaN	NaN	3.836924e-01	1
4298	MYT1L	myelin transcription factor 1-like	3633	9	0	0	2	1	0	1	4	4	4	1.246095e-01	1	8.860000e-01	3.841175e-01	1
4299	ULK1	unc-51-like kinase 1 (C. elegans)	3261	1	0	0	1	0	0	0	1	1	1	3.842500e-01	NaN	NaN	3.842500e-01	1
4300	TNKS1BP1	tankyrase 1 binding protein 1, 182kDa	5234	10	0	1	4	0	0	0	4	3	4	1.246776e-01	1	7.010000e-01	3.842593e-01	1
4301	VAX1	ventral anterior homeobox 1	1151	9	1	0	1	0	0	0	1	1	1	3.842673e-01	NaN	NaN	3.842673e-01	1
4302	ARFGEF1	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)	5702	6	0	0	3	0	0	1	4	4	4	1.247084e-01	1	4.730000e-01	3.843234e-01	1
4303	KRCC1	lysine-rich coiled-coil 1	784	335	0	0	1	0	0	0	1	1	1	3.843838e-01	NaN	NaN	3.843838e-01	1
4304	CLDN16	claudin 16	934	20	0	1	1	0	0	0	1	1	1	3.844032e-01	NaN	NaN	3.844032e-01	1
4305	ONECUT2	one cut homeobox 2	1521	79	0	0	0	0	0	1	1	1	1	3.845688e-01	NaN	NaN	3.845688e-01	1
4306	TOP1MT	topoisomerase (DNA) I, mitochondrial	1862	74	0	1	1	0	0	0	1	1	1	3.845764e-01	NaN	NaN	3.845764e-01	1
4307	CECR5	cat eye syndrome chromosome region, candidate 5	1342	19	0	0	2	0	0	0	2	2	2	3.608887e-01	1	3.100000e-01	3.846546e-01	1
4308	DBX2	developing brain homeobox 2	1032	202	0	0	2	0	0	0	2	2	2	1.248903e-01	1	6.490000e-01	3.847020e-01	1
4309	CCDC22	coiled-coil domain containing 22	1948	216	0	0	1	0	0	0	1	1	1	3.847544e-01	NaN	NaN	3.847544e-01	1
4310	OR56A4	olfactory receptor, family 56, subfamily A, member 4	1096	51	0	0	0	0	0	1	1	1	1	3.849778e-01	NaN	NaN	3.849778e-01	1
4311	TTLL7	tubulin tyrosine ligase-like family, member 7	2740	0	0	0	0	1	0	0	1	1	1	3.850496e-01	NaN	NaN	3.850496e-01	1
4312	CIITA	class II, major histocompatibility complex, transactivator	3469	31	0	1	3	0	0	0	3	2	3	4.258312e-01	1	2.680000e-01	3.853342e-01	1
4313	C6orf145	chromosome 6 open reading frame 145	712	452	0	0	1	0	0	0	1	1	1	3.853927e-01	NaN	NaN	3.853927e-01	1
4314	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	2355	21	0	0	1	0	0	0	1	1	1	3.855481e-01	NaN	NaN	3.855481e-01	1
4315	RARG	retinoic acid receptor, gamma	1546	71	0	0	1	0	0	0	1	1	1	3.855709e-01	NaN	NaN	3.855709e-01	1
4316	ENOSF1	enolase superfamily member 1	1538	18	0	0	2	0	0	0	2	2	2	1.253459e-01	1	4.630000e-01	3.856489e-01	1
4317	KCNRG	potassium channel regulator	925	640	0	0	1	0	0	0	1	1	1	3.856508e-01	NaN	NaN	3.856508e-01	1
4318	GPR18	G protein-coupled receptor 18	1000	265	0	0	2	0	0	0	2	2	2	1.253701e-01	1	4.160000e-01	3.856992e-01	1
4319	PXDNL	peroxidasin homolog (Drosophila)-like	4482	25	0	4	1	0	0	1	2	2	2	6.058598e-01	1	1.840000e-01	3.857883e-01	1
4320	PHF13	PHD finger protein 13	915	12	0	0	1	0	0	1	2	2	2	1.254376e-01	1	9.020000e-01	3.858394e-01	1
4321	OR52H1	olfactory receptor, family 52, subfamily H, member 1	962	51	0	0	1	0	0	0	1	1	1	3.859258e-01	NaN	NaN	3.859258e-01	1
4322	CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1	1585	42	0	0	1	0	0	0	1	1	1	3.859502e-01	NaN	NaN	3.859502e-01	1
4323	C17orf28	chromosome 17 open reading frame 28	2439	23	0	0	1	0	1	0	2	2	2	2.525581e-01	1	4.430000e-01	3.860133e-01	1
4324	ZNF211	zinc finger protein 211	1746	36	0	0	1	0	0	0	1	1	1	3.860352e-01	NaN	NaN	3.860352e-01	1
4325	PSMB2	proteasome (prosome, macropain) subunit, beta type, 2	626	126	0	0	0	1	0	0	1	1	1	3.860494e-01	NaN	NaN	3.860494e-01	1
4326	OR2A5	olfactory receptor, family 2, subfamily A, member 5	935	470	0	0	2	0	0	0	2	2	2	2.790366e-01	1	3.260000e-01	3.861068e-01	1
4327	ADAM20	ADAM metallopeptidase domain 20	2335	172	0	1	3	1	0	0	4	3	4	1.255682e-01	1	5.720000e-01	3.861105e-01	1
4328	MIP	major intrinsic protein of lens fiber	806	138	0	0	1	0	0	0	1	1	1	3.864517e-01	NaN	NaN	3.864517e-01	1
4329	HMGXB4	HMG box domain containing 4	1846	22	0	0	2	0	0	0	2	1	2	3.294874e-01	1	3.130000e-01	3.867243e-01	1
4330	LCMT1	leucine carboxyl methyltransferase 1	1045	203	0	0	1	0	0	0	1	1	1	3.867608e-01	NaN	NaN	3.867608e-01	1
4331	WDR88	WD repeat domain 88	1461	29	0	0	1	0	0	0	1	1	1	3.867727e-01	NaN	NaN	3.867727e-01	1
4332	TRIT1	tRNA isopentenyltransferase 1	1446	97	0	0	1	0	0	0	1	1	1	3.869607e-01	NaN	NaN	3.869607e-01	1
4333	AQP4	aquaporin 4	992	79	0	0	1	0	0	0	1	1	1	3.870964e-01	NaN	NaN	3.870964e-01	1
4334	IL8	interleukin 8	314	487	0	0	1	0	0	0	1	1	1	3.871623e-01	NaN	NaN	3.871623e-01	1
4335	PPM1G	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	1677	7	0	0	2	0	0	0	2	2	2	1.261857e-01	1	3.970000e-01	3.873902e-01	1
4336	KCTD14	potassium channel tetramerisation domain containing 14	774	11	0	1	1	0	0	0	1	1	1	3.874123e-01	NaN	NaN	3.874123e-01	1
4337	GIPC3	GIPC PDZ domain containing family, member 3	961	863	0	0	2	0	0	1	3	3	3	3.908905e-01	1	3.060000e-01	3.875390e-01	1
4338	SIRT2	sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)	1230	61	0	0	1	0	0	0	1	1	1	3.875684e-01	NaN	NaN	3.875684e-01	1
4339	MOCOS	molybdenum cofactor sulfurase	2727	33	0	1	2	0	0	0	2	2	2	1.263081e-01	1	6.800000e-01	3.876434e-01	1
4340	CNRIP1	cannabinoid receptor interacting protein 1	562	211	0	0	1	0	0	0	1	1	1	3.876666e-01	NaN	NaN	3.876666e-01	1
4341	LY9	lymphocyte antigen 9	2136	182	1	1	4	0	0	0	4	4	4	1.263247e-01	1	8.060000e-01	3.876777e-01	1
4342	MTCH2	mitochondrial carrier homolog 2 (C. elegans)	960	2	0	0	1	0	0	0	1	1	1	3.882167e-01	NaN	NaN	3.882167e-01	1
4343	VKORC1L1	vitamin K epoxide reductase complex, subunit 1-like 1	541	309	0	0	1	0	0	0	1	1	1	3.882872e-01	NaN	NaN	3.882872e-01	1
4344	KIAA0355	KIAA0355	3261	3	0	1	3	1	0	0	4	2	4	3.349999e-01	1	3.260000e-01	3.883090e-01	1
4345	JUND	jun D proto-oncogene	1044	1000	0	0	2	0	0	0	2	2	2	1.266474e-01	1	8.230000e-01	3.883450e-01	1
4346	CYP17A1	cytochrome P450, family 17, subfamily A, polypeptide 1	1555	58	0	0	1	0	0	0	1	1	1	3.884743e-01	NaN	NaN	3.884743e-01	1
4347	SHQ1	SHQ1 homolog (S. cerevisiae)	1774	69	0	0	1	0	0	0	1	1	1	3.885207e-01	NaN	NaN	3.885207e-01	1
4348	SCAND3	SCAN domain containing 3	3990	5	0	1	1	0	0	0	1	1	1	3.887585e-01	NaN	NaN	3.887585e-01	1
4349	ZNF367	zinc finger protein 367	1069	27	0	1	1	0	0	0	1	1	1	3.887953e-01	NaN	NaN	3.887953e-01	1
4350	SLC6A1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	1852	8	0	0	4	0	0	0	4	4	4	1.268685e-01	1	5.460000e-01	3.888017e-01	1
4351	PCBP4	poly(rC) binding protein 4	1260	9	0	2	1	0	0	0	1	1	1	3.890191e-01	NaN	NaN	3.890191e-01	1
4352	FAM134B	family with sequence similarity 134, member B	1565	130	0	0	1	0	0	0	1	1	1	3.890477e-01	NaN	NaN	3.890477e-01	1
4353	ZIM2	zinc finger, imprinted 2	1598	12	0	0	1	0	1	0	2	2	2	1.269947e-01	1	8.040000e-01	3.890623e-01	1
4354	ARSB	arylsulfatase B	1661	32	0	0	2	0	0	0	2	2	2	1.270685e-01	1	9.140000e-01	3.892144e-01	1
4355	OR4D2	olfactory receptor, family 4, subfamily D, member 2	923	118	0	0	1	0	0	0	1	1	1	3.892415e-01	NaN	NaN	3.892415e-01	1
4356	CYP4F12	cytochrome P450, family 4, subfamily F, polypeptide 12	1624	17	0	0	2	0	0	0	2	2	2	1.270936e-01	1	7.780000e-01	3.892662e-01	1
4357	P2RY14	purinergic receptor P2Y, G-protein coupled, 14	1021	285	0	1	2	0	0	0	2	2	2	1.271296e-01	1	5.930000e-01	3.893405e-01	1
4358	TNFRSF18	tumor necrosis factor receptor superfamily, member 18	997	1000	0	0	1	0	0	1	2	2	2	4.223767e-01	1	2.690000e-01	3.893525e-01	1
4359	BASP1	brain abundant, membrane attached signal protein 1	688	1	0	1	1	0	0	0	1	1	1	3.894009e-01	NaN	NaN	3.894009e-01	1
4360	BRD2	bromodomain containing 2	2450	6	0	0	1	0	0	0	1	1	1	3.894482e-01	NaN	NaN	3.894482e-01	1
4361	ATG4C	ATG4 autophagy related 4 homolog C (S. cerevisiae)	1417	168	0	0	1	0	0	0	1	1	1	3.894579e-01	NaN	NaN	3.894579e-01	1
4362	ARHGAP8	Rho GTPase activating protein 8	1512	30	0	0	1	0	0	0	1	1	1	3.894878e-01	NaN	NaN	3.894878e-01	1
4363	FRMD5	FERM domain containing 5	1765	6	0	0	1	0	0	0	1	1	1	3.895378e-01	NaN	NaN	3.895378e-01	1
4364	INTS8	integrator complex subunit 8	3092	4	0	0	2	0	0	1	3	2	3	1.272306e-01	1	8.340000e-01	3.895487e-01	1
4365	TNFRSF10D	tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain	1195	155	0	0	1	0	0	0	1	1	1	3.898416e-01	NaN	NaN	3.898416e-01	1
4366	FKBP5	FK506 binding protein 5	1470	200	0	0	1	0	0	0	1	1	1	3.898819e-01	NaN	NaN	3.898819e-01	1
4367	RANBP3	RAN binding protein 3	1768	235	0	1	2	0	0	0	2	2	2	4.486152e-01	1	1.200000e-01	3.899118e-01	1
4368	POLL	polymerase (DNA directed), lambda	1760	62	0	0	1	0	0	0	1	1	1	3.899965e-01	NaN	NaN	3.899965e-01	1
4369	WARS	tryptophanyl-tRNA synthetase	1456	38	0	0	0	0	0	1	1	1	1	3.901571e-01	NaN	NaN	3.901571e-01	1
4370	TATDN3	TatD DNase domain containing 3	884	246	0	0	1	0	0	0	1	1	1	3.902126e-01	NaN	NaN	3.902126e-01	1
4371	SLC6A5	solute carrier family 6 (neurotransmitter transporter, glycine), member 5	2454	30	0	0	7	0	1	0	8	6	8	1.275584e-01	1	7.280000e-01	3.902243e-01	1
4372	RAD54L2	RAD54-like 2 (S. cerevisiae)	4488	15	0	0	1	0	0	0	1	1	1	3.902627e-01	NaN	NaN	3.902627e-01	1
4373	LRRN3	leucine rich repeat neuronal 3	2127	182	0	1	4	0	0	1	5	4	5	1.276719e-01	1	6.680000e-01	3.904580e-01	1
4374	NRD1	nardilysin (N-arginine dibasic convertase)	3790	9	0	0	1	0	0	0	1	1	1	3.904603e-01	NaN	NaN	3.904603e-01	1
4375	IL17REL	interleukin 17 receptor E-like	1059	29	0	1	1	0	0	0	1	1	1	3.904848e-01	NaN	NaN	3.904848e-01	1
4376	TCEA1	transcription elongation factor A (SII), 1	942	466	0	0	1	0	0	0	1	1	1	3.904938e-01	NaN	NaN	3.904938e-01	1
4377	CEBPZ	CCAAT/enhancer binding protein zeta	3229	118	0	2	2	0	0	0	2	2	2	1.277290e-01	1	9.870000e-01	3.905755e-01	1
4378	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	2048	24	0	0	2	0	0	0	2	2	2	1.277493e-01	1	8.060000e-01	3.906173e-01	1
4379	MED8	mediator complex subunit 8	938	396	0	0	1	0	0	0	1	1	1	3.906672e-01	NaN	NaN	3.906672e-01	1
4380	CREB3L1	cAMP responsive element binding protein 3-like 1	1604	115	0	0	1	0	0	0	1	1	1	3.908214e-01	NaN	NaN	3.908214e-01	1
4381	TNFAIP6	tumor necrosis factor, alpha-induced protein 6	856	30	0	1	2	0	0	0	2	2	2	1.278734e-01	1	9.470000e-01	3.908724e-01	1
4382	SRPK1	SFRS protein kinase 1	2028	5	0	0	0	1	0	0	1	1	1	3.910612e-01	NaN	NaN	3.910612e-01	1
4383	ME1	malic enzyme 1, NADP(+)-dependent, cytosolic	1771	53	0	0	1	0	2	0	3	3	3	1.279766e-01	1	6.180000e-01	3.910847e-01	1
4384	HS6ST2	heparan sulfate 6-O-sulfotransferase 2	1524	46	0	0	0	1	0	0	1	1	1	3.911100e-01	NaN	NaN	3.911100e-01	1
4385	ZSWIM3	zinc finger, SWIM-type containing 3	2095	126	0	1	2	0	0	0	2	2	2	3.688686e-01	1	3.470000e-01	3.911275e-01	1
4386	MOGAT1	monoacylglycerol O-acyltransferase 1	1032	257	0	0	1	0	0	0	1	1	1	3.915744e-01	NaN	NaN	3.915744e-01	1
4387	CCND3	cyclin D3	895	117	0	0	1	0	0	0	1	1	1	3.916491e-01	NaN	NaN	3.916491e-01	1
4388	BRCC3	BRCA1/BRCA2-containing complex, subunit 3	997	318	0	0	0	0	0	1	1	1	1	3.918818e-01	NaN	NaN	3.918818e-01	1
4389	OLFM2	olfactomedin 2	1387	27	0	0	3	0	0	1	4	3	4	1.874907e-01	1	6.430000e-01	3.920184e-01	1
4390	RGS12	regulator of G-protein signaling 12	4482	33	0	2	1	0	0	0	1	1	1	3.920985e-01	NaN	NaN	3.920985e-01	1
4391	ADRA1D	adrenergic, alpha-1D-, receptor	1725	108	0	0	2	0	0	0	2	2	2	1.929246e-01	1	6.190000e-01	3.921346e-01	1
4392	DLGAP4	discs, large (Drosophila) homolog-associated protein 4	3140	7	0	1	1	0	0	1	2	2	2	1.285546e-01	1	8.580000e-01	3.922716e-01	1
4393	RRAGB	Ras-related GTP binding B	1165	156	0	0	1	0	0	0	1	1	1	3.923338e-01	NaN	NaN	3.923338e-01	1
4394	SURF4	surfeit 4	830	198	0	0	0	0	0	2	2	2	2	1.286490e-01	1	8.190000e-01	3.924653e-01	1
4395	DOCK7	dedicator of cytokinesis 7	6524	7	0	1	2	0	1	1	4	4	4	1.286786e-01	1	5.710000e-01	3.925261e-01	1
4396	C12orf24	chromosome 12 open reading frame 24	846	463	0	0	1	0	0	0	1	1	1	3.925598e-01	NaN	NaN	3.925598e-01	1
4397	CCDC34	coiled-coil domain containing 34	1226	356	0	0	0	0	1	0	1	1	1	3.925882e-01	NaN	NaN	3.925882e-01	1
4398	CCDC103	coiled-coil domain containing 103	741	258	0	0	1	0	0	0	1	1	1	3.927206e-01	NaN	NaN	3.927206e-01	1
4399	PAX4	paired box 4	1064	119	0	0	2	0	0	0	2	2	2	1.289105e-01	1	5.880000e-01	3.930014e-01	1
4400	PTPN1	protein tyrosine phosphatase, non-receptor type 1	1344	103	0	1	2	0	0	0	2	2	2	1.289683e-01	1	8.590000e-01	3.931196e-01	1
4401	FOXK2	forkhead box K2	2015	32	0	0	1	0	0	0	1	1	1	3.931997e-01	NaN	NaN	3.931997e-01	1
4402	RASSF8	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	1319	257	0	0	0	1	0	0	1	1	1	3.932258e-01	NaN	NaN	3.932258e-01	1
4403	ProSAPiP1		2030	148	0	0	1	0	0	0	1	1	1	3.932561e-01	NaN	NaN	3.932561e-01	1
4404	GALK2	galactokinase 2	1437	4	0	0	1	0	0	0	1	1	1	3.932937e-01	NaN	NaN	3.932937e-01	1
4405	NCOA4	nuclear receptor coactivator 4	2005	7	0	2	2	1	0	0	3	3	3	1.291563e-01	1	9.790000e-01	3.935047e-01	1
4406	EIF3D	eukaryotic translation initiation factor 3, subunit D	1703	9	0	0	1	0	0	0	1	1	1	3.936471e-01	NaN	NaN	3.936471e-01	1
4407	CNN1	calponin 1, basic, smooth muscle	918	42	0	1	1	0	0	0	1	1	1	3.937440e-01	NaN	NaN	3.937440e-01	1
