gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
UBA52	308256	84968	79580	2	2	2	0	0	20	1.014753e+00	1.867903e-01	6.896580e+00	7.754680e-01	1
AKR1C2	650176	179822	153665	3	3	3	1	1	20	1.496825e+00	1.869251e-01	1.320720e+01	1.113861e+00	1
IGDCC4	2217150	721270	294800	6	6	5	1	1	10	1.087948e+00	1.869468e-01	2.933047e+01	1.176858e+00	1
SLC4A9	1639906	533466	238297	4	3	3	0	0	13	6.379743e-01	1.870687e-01	1.709319e+01	1.427806e+00	1
NHS	3309740	990952	141985	15	15	14	6	0	14	1.322791e+00	1.871136e-01	4.117559e+01	1.536828e+00	1
LPP	1411852	434720	285434	6	6	6	2	0	20	1.092122e+00	1.872332e-01	1.804259e+01	1.385716e+00	1
MRPS18C	813136	226252	160340	2	2	2	1	0	17	5.300168e-01	1.874553e-01	8.948790e+00	8.582500e-01	1
SLC9A3R1	588872	177846	102677	3	3	3	0	0	20	8.092283e-01	1.876307e-01	1.078947e+01	1.135667e+00	1
GPR101	1157834	328968	26673	5	5	5	2	0	20	1.131836e+00	1.878858e-01	1.599117e+01	1.293612e+00	1
PIGR	1728982	520670	184033	7	7	7	0	0	15	7.897564e-01	1.879410e-01	2.002069e+01	1.175946e+00	1
FRMPD2	2765052	801160	506578	13	13	10	3	0	11	1.383182e+00	1.879475e-01	3.713544e+01	9.347750e-01	1
IFNA4	438570	120512	24114	2	2	2	0	0	20	7.441224e-01	1.881052e-01	6.785940e+00	7.926870e-01	1
TAB3	1572830	460390	172147	8	7	8	2	0	20	1.753527e+00	1.884093e-01	2.585556e+01	1.133904e+00	1
THNSL2	1026526	307268	139981	4	4	4	2	0	5	6.336097e-01	1.884519e-01	1.858494e+01	9.916050e-01	1
ZNF747	135314	43460	26558	1	1	1	0	2	20	1.508524e+00	1.884727e-01	4.549203e+00	9.552650e-01	1
CATSPER3	942630	246030	159246	5	5	5	1	0	20	1.290791e+00	1.886101e-01	1.480931e+01	9.637730e-01	1
BCL10	539454	160056	63639	3	3	3	0	0	20	1.022283e+00	1.886295e-01	9.002580e+00	1.373338e+00	1
CYP3A7	1206366	330986	269285	5	5	5	1	0	20	9.830275e-01	1.889350e-01	1.423085e+01	1.034942e+00	1
FCGRT	745856	239072	96365	3	3	3	1	0	20	8.576872e-01	1.890464e-01	1.195590e+01	8.595120e-01	1
MRPL21	481174	151164	147630	2	2	2	0	0	11	9.438587e-01	1.891303e-01	9.980368e+00	1.233992e+00	1
KCNE4	383368	116590	20769	2	1	2	0	0	20	7.237747e-01	1.892127e-01	7.121186e+00	7.084490e-01	1
FAM117B	823472	236300	133386	3	3	3	2	0	14	9.177874e-01	1.892878e-01	1.331717e+01	8.496980e-01	1
CYP2D6	811022	269676	107874	3	3	3	1	0	20	1.117254e+00	1.894759e-01	1.373743e+01	1.159518e+00	1
RWDD3	584920	155122	52408	1	1	1	0	0	20	7.178028e-01	1.897383e-01	7.008002e+00	1.813749e+00	1
C1orf122	254910	82010	195651	1	1	1	0	1	20	1.085593e+00	1.897826e-01	6.902421e+00	8.420660e-01	1
CASP6	688564	181774	134616	2	2	2	0	0	16	8.392751e-01	1.898424e-01	1.047527e+01	9.028400e-01	1
ITPKC	1330944	389302	104011	5	5	5	1	0	20	7.239844e-01	1.899080e-01	1.582321e+01	1.170220e+00	1
RNLS	862410	243018	162498	6	5	6	1	0	6	1.610062e+00	1.906274e-01	1.904809e+01	1.235530e+00	1
DPT	493012	115596	84359	3	3	3	0	0	20	1.062565e+00	1.906734e-01	8.757757e+00	9.197060e-01	1
KRT19	856614	264790	116846	6	6	6	0	1	18	1.806154e+00	1.907388e-01	2.129338e+01	1.038122e+00	1
ATG4D	1072998	335926	244520	5	5	5	0	1	20	1.051704e+00	1.908628e-01	1.593644e+01	9.224540e-01	1
TOMM6	275652	88920	22024	2	2	2	0	0	20	9.950182e-01	1.909844e-01	6.419093e+00	1.007036e+00	1
PPIF	340854	91884	100299	1	1	1	1	0	20	1.277681e+00	1.911666e-01	7.277641e+00	1.014051e+00	1
COX17	145230	37544	34955	1	1	1	1	0	20	2.056984e+00	1.914387e-01	6.085103e+00	1.585924e+00	1
GNG10	99782	29640	20240	1	1	1	0	0	20	1.315338e+00	1.915449e-01	3.879869e+00	3.701530e-01	1
CLEC18B	861632	244054	192116	6	6	6	0	0	5	1.137601e+00	1.916257e-01	2.170854e+01	1.875030e+00	1
MTMR11	1528072	462576	318335	5	5	5	1	1	20	9.239958e-01	1.916841e-01	1.858593e+01	9.726540e-01	1
TRIP10	1272640	337920	254227	4	4	4	1	0	14	1.115854e+00	1.916883e-01	1.906502e+01	8.409580e-01	1
ZNF549	1488934	371494	119423	6	6	6	0	0	20	8.754722e-01	1.916910e-01	1.657045e+01	1.019162e+00	1
HSPBAP1	1162882	308256	160414	4	4	4	0	0	13	9.439041e-01	1.917197e-01	1.541270e+01	9.014960e-01	1
CHD1L	2052100	563166	447564	10	10	10	0	0	1	0	1.918752e-01	3.821489e+01	1.056292e+00	1
AFAP1L1	1555136	446582	289019	4	4	4	1	0	20	6.689428e-01	1.919890e-01	1.545232e+01	1.154104e+00	1
PPP4R2	1439786	379458	150359	4	4	4	0	0	20	7.187654e-01	1.920323e-01	1.426458e+01	1.125805e+00	1
IER3	241144	88944	33609	1	1	1	0	0	20	8.811941e-01	1.922687e-01	5.957102e+00	1.877255e+00	1
KCNJ2	990970	274664	23994	6	6	6	1	0	20	1.446948e+00	1.925287e-01	1.744854e+01	9.770590e-01	1
BOK	229258	78064	41177	1	1	1	0	0	20	1.015255e+00	1.927265e-01	5.415803e+00	1.066640e+00	1
OR5K2	722240	210450	25784	3	3	3	2	0	20	1.258173e+00	1.927268e-01	1.100475e+01	9.762870e-01	1
PLEKHH1	2633084	786166	329734	10	10	10	2	0	3	6.661764e-01	1.928154e-01	4.478565e+01	2.784148e+00	1
LYSMD2	296412	78052	41537	1	1	1	0	0	20	1.016279e+00	1.928624e-01	5.224946e+00	1.555698e+00	1
COL5A1	3600944	1161128	1455134	13	13	13	4	1	10	1.056905e+00	1.930202e-01	3.999393e+01	9.702680e-01	1
ALDH1A1	1193516	333950	263325	4	4	4	5	0	20	1.077477e+00	1.930256e-01	1.585069e+01	1.079135e+00	1
ZBTB26	1042358	263802	22498	3	2	3	0	0	20	5.256875e-01	1.930592e-01	9.451042e+00	1.002654e+00	1
LSM4	257874	70154	60762	1	1	1	0	0	20	1.121665e+00	1.930804e-01	6.883887e+00	9.742450e-01	1
LMBR1L	1125332	368524	339192	3	3	3	1	2	20	6.820219e-01	1.931179e-01	1.239410e+01	9.652270e-01	1
ARAP2	4044118	1051286	623910	10	9	10	1	0	10	7.092304e-01	1.932449e-01	3.431276e+01	1.103310e+00	1
HLF	674834	194648	75466	4	4	3	1	0	14	1.519069e+00	1.933125e-01	1.472827e+01	9.372670e-01	1
FAM46D	888290	232198	16637	4	4	4	0	0	20	1.582811e+00	1.934634e-01	1.396531e+01	9.433840e-01	1
ASB7	742988	214396	69515	3	3	3	0	0	20	1.052056e+00	1.936864e-01	1.189798e+01	9.756730e-01	1
SLC13A3	1281484	393236	234890	8	7	8	3	0	15	1.095463e+00	1.937568e-01	1.868579e+01	8.800860e-01	1
PEG10	793304	31622	20595	2	2	2	0	1	20	7.418099e-01	1.937674e-01	1.065573e+01	9.096230e-01	1
PREB	1320944	421864	223153	5	5	5	1	0	20	7.348468e-01	1.939041e-01	1.421473e+01	1.132288e+00	1
TTC39C	1263640	336908	249883	3	3	3	1	0	20	7.623088e-01	1.940665e-01	1.365788e+01	1.023267e+00	1
MEA1	465366	138326	84642	2	2	2	0	0	20	1.011032e+00	1.943308e-01	8.053445e+00	1.456083e+00	1
LYZL4	301328	80022	63267	2	2	2	0	0	20	8.089506e-01	1.944181e-01	6.156888e+00	1.094943e+00	1
CDK2	738994	229210	160304	2	2	2	0	1	20	1.408586e+00	1.944255e-01	1.323428e+01	9.148020e-01	1
NACA2	492024	147212	24660	2	2	2	1	0	20	1.096324e+00	1.945136e-01	8.832069e+00	1.823537e+00	1
PLN	122512	34580	24282	1	1	1	0	0	20	1.007733e+00	1.945684e-01	4.113167e+00	6.535950e-01	1
MED4	647140	171912	144322	4	3	4	0	0	20	1.187042e+00	1.946075e-01	1.054019e+01	1.064481e+00	1
FBXO28	670822	182768	76912	3	3	3	1	0	20	8.507576e-01	1.947081e-01	1.025393e+01	9.176750e-01	1
FAM72B	295406	75088	59062	1	1	1	1	0	20	7.205054e-01	1.947953e-01	4.286315e+00	4.008790e-01	1
EEF1B2	540490	142278	354115	2	2	2	0	0	12	6.387354e-01	1.948247e-01	7.464420e+00	7.558550e-01	1
MED20	679708	204504	103692	2	2	2	0	0	9	6.148706e-01	1.948695e-01	1.027778e+01	1.755435e+00	1
KRT82	1184612	344818	181523	5	5	5	0	0	20	9.137373e-01	1.949949e-01	1.816660e+01	9.279760e-01	1
FAM188A	1053190	276634	289295	4	4	4	0	0	20	1.233068e+00	1.950951e-01	1.496682e+01	9.064900e-01	1
TMEM143	890026	302280	130414	3	3	3	0	0	17	9.461263e-01	1.951303e-01	1.307984e+01	1.735083e+00	1
TMX3	1039478	263820	279427	5	5	5	1	0	6	9.670632e-01	1.951475e-01	1.785130e+01	1.426544e+00	1
CCDC138	1551238	395218	284027	5	5	5	1	0	20	7.495566e-01	1.952664e-01	1.457638e+01	1.257057e+00	1
ZNF281	1783376	478204	13213	6	6	6	1	0	14	1.075932e+00	1.953657e-01	2.063200e+01	1.157146e+00	1
COX6C	177864	50388	43297	1	1	1	0	0	20	1.537850e+00	1.954055e-01	4.594052e+00	1.080974e+00	1
KCNMB2	558232	151164	85824	5	4	5	0	0	3	1.100024e+00	1.954897e-01	1.469950e+01	9.103110e-01	1
NPY1R	898068	242054	42571	5	5	5	0	0	3	0	1.954959e-01	1.929422e+01	1.149709e+00	1
RASSF5	767646	206486	131502	4	4	4	0	2	20	9.408882e-01	1.955140e-01	1.093613e+01	1.601657e+00	1
CDH26	1974024	575998	391932	10	9	9	5	0	5	1.148486e+00	1.955901e-01	3.215093e+01	9.430410e-01	1
TMEM40	505910	142290	195868	1	1	1	0	0	20	6.911287e-01	1.956795e-01	7.093216e+00	1.187808e+00	1
PDCD10	522664	129434	144010	3	3	3	0	0	20	1.140994e+00	1.957055e-01	8.352823e+00	1.224706e+00	1
RAD21	1529454	385326	268042	5	5	5	1	0	20	7.713751e-01	1.957479e-01	1.763457e+01	1.356354e+00	1
TNIK	2797392	753658	549095	9	9	9	5	0	20	1.080994e+00	1.959854e-01	3.040011e+01	1.066340e+00	1
TIMM44	1003952	278658	221878	3	3	3	4	0	20	7.919867e-01	1.959939e-01	1.349341e+01	9.042350e-01	1
SMAD3	922912	261850	155301	4	4	4	0	0	20	1.230625e+00	1.960791e-01	1.589108e+01	1.055451e+00	1
PSG2	773598	235138	115700	5	5	5	0	0	5	1.256660e+00	1.961129e-01	1.644806e+01	9.835500e-01	1
MAPK6	1707282	435714	104293	6	6	6	1	1	20	1.158117e+00	1.961886e-01	2.002464e+01	1.004181e+00	1
IFITM2	301376	88932	43452	2	2	2	0	0	20	1.846071e+00	1.962298e-01	8.007286e+00	9.358480e-01	1
GOLGA6A	616782	176918	132762	2	2	2	0	0	20	1.010749e+00	1.963771e-01	9.942768e+00	9.075250e-01	1
FKTN	1109530	283556	182449	3	3	3	0	0	20	9.044484e-01	1.963948e-01	1.242296e+01	8.976300e-01	1
CCDC132	2371326	607650	564196	6	6	6	2	0	20	8.566635e-01	1.965189e-01	2.074078e+01	1.436160e+00	1
LPCAT4	1017580	341824	240844	4	4	4	0	0	9	8.272956e-01	1.965484e-01	1.771792e+01	1.845554e+00	1
CYTH1	940546	239090	261237	2	2	2	0	0	20	8.332681e-01	1.965957e-01	1.249066e+01	8.622570e-01	1
ZCCHC6	3575632	917864	514716	11	10	10	2	0	13	9.460375e-01	1.967608e-01	3.547521e+01	9.297110e-01	1
DHRS2	728168	188708	166867	4	4	4	0	0	20	1.866036e+00	1.970495e-01	1.629318e+01	1.167435e+00	1
KPNB1	2059028	574034	432863	4	4	4	0	0	18	3.313816e-01	1.970603e-01	1.467658e+01	9.398320e-01	1
GMFB	321136	79052	121171	1	1	1	0	0	20	8.784658e-01	1.971715e-01	6.593650e+00	8.786810e-01	1
TCF25	1283610	373524	272173	5	5	5	0	1	20	1.087102e+00	1.976230e-01	1.804237e+01	1.034838e+00	1
CNTN3	2403972	688684	438131	12	9	11	1	0	20	1.562606e+00	1.977135e-01	3.181389e+01	1.186071e+00	1
OR10H2	704438	230204	23033	3	3	3	1	0	14	8.007996e-01	1.978842e-01	9.812939e+00	9.846850e-01	1
ABAT	1183624	323076	293568	7	6	7	3	0	20	1.491133e+00	1.979063e-01	1.977993e+01	1.467061e+00	1
CFP	671504	198486	87160	4	4	4	1	0	20	1.772393e+00	1.979478e-01	1.572320e+01	1.014243e+00	1
KLHL7	1374350	368536	296064	4	4	4	3	1	20	9.303528e-01	1.980570e-01	1.588939e+01	1.015883e+00	1
ATP11A	2844584	784508	580047	11	11	11	5	0	8	1.145864e+00	1.981008e-01	4.136304e+01	9.219810e-01	1
DOK2	651134	213426	59945	3	3	3	0	0	20	8.634121e-01	1.982446e-01	1.015848e+01	3.027449e+00	1
DEFB126	258862	75094	45722	1	1	1	0	0	20	1.148597e+00	1.983673e-01	6.104397e+00	1.142284e+00	1
PLEKHA2	889762	263664	161733	3	3	3	3	0	20	9.615284e-01	1.984079e-01	1.346061e+01	1.264470e+00	1
AS3MT	886188	239078	195427	4	4	4	1	0	20	1.737364e+00	1.985381e-01	1.643319e+01	9.411360e-01	1
OR2J2	703462	219342	27141	5	5	5	0	0	20	2.166463e+00	1.985402e-01	1.630574e+01	1.293312e+00	1
XYLT2	1698240	525574	176774	5	5	5	2	0	16	7.971574e-01	1.986817e-01	2.037628e+01	1.058283e+00	1
KIAA2013	916056	291526	49488	3	3	3	0	1	20	9.154084e-01	1.989551e-01	1.328289e+01	9.857530e-01	1
LRRC43	1699366	528574	245138	5	5	5	1	0	20	6.573224e-01	1.990713e-01	1.713275e+01	9.837600e-01	1
TSPAN9	469306	127452	124843	3	3	3	1	0	20	1.452317e+00	1.993847e-01	9.899242e+00	1.068723e+00	1
STYX	552292	133380	215669	2	2	2	0	0	20	1.055732e+00	1.994401e-01	8.866815e+00	1.006579e+00	1
WDR17	3146894	856626	593372	12	12	12	2	0	7	1.247639e+00	1.995223e-01	4.031751e+01	8.716930e-01	1
CALD1	1660858	410026	258585	9	8	9	3	0	9	1.078571e+00	1.996276e-01	2.183815e+01	9.365040e-01	1
CD164	344764	104704	101309	1	1	1	0	0	20	1.326595e+00	1.998615e-01	7.223267e+00	9.451820e-01	1
MSX1	386158	132332	21171	3	3	3	0	0	20	1.695930e+00	1.999574e-01	1.236640e+01	1.198440e+00	1
CLK2	1250802	337896	266909	7	6	7	1	0	20	1.085789e+00	2.000015e-01	1.998921e+01	1.043779e+00	1
PFDN1	238090	58286	63818	1	1	1	1	0	20	1.376068e+00	2.000671e-01	5.189587e+00	1.538358e+00	1
PEX11G	224276	77064	33994	2	2	2	0	0	20	1.659318e+00	2.001290e-01	7.038088e+00	7.336910e-01	1
FRMD6	1462234	380380	258382	6	6	6	3	0	20	1.131729e+00	2.001475e-01	1.822903e+01	1.039265e+00	1
C1orf86	514114	86004	85250	2	2	2	0	0	20	1.296212e+00	2.003172e-01	1.109575e+01	1.482373e+00	1
MEFV	1691612	508868	199421	10	8	10	5	0	8	1.617426e+00	2.005163e-01	3.273015e+01	9.686640e-01	1
NFYC	804232	219336	393206	3	3	3	2	2	20	1.020589e+00	2.006899e-01	1.282189e+01	9.846470e-01	1
APOL4	844734	208456	79761	2	2	2	2	0	20	5.281677e-01	2.007576e-01	8.730480e+00	1.075974e+00	1
GUCY2C	2583626	685678	546134	9	9	8	3	0	8	1.080322e+00	2.009955e-01	2.885084e+01	9.202950e-01	1
TSG101	909948	257868	198300	3	3	3	1	0	15	1.071877e+00	2.009968e-01	1.352759e+01	1.093899e+00	1
YAF2	327028	89908	51171	2	2	2	0	1	20	9.775762e-01	2.010247e-01	6.129402e+00	7.987440e-01	1
LGR4	2093596	589842	340804	5	5	5	3	0	20	6.646893e-01	2.011269e-01	1.704085e+01	1.928610e+00	1
OR6C2	714342	208474	22865	3	3	3	1	0	20	1.404663e+00	2.014791e-01	1.146276e+01	1.117487e+00	1
TRIM46	1710348	559250	211505	9	9	8	1	5	20	1.331069e+00	2.015769e-01	2.557671e+01	1.042801e+00	1
EYS	1391146	339884	157262	22	21	22	1	1	1	2.813739e+00	2.016449e-01	6.059305e+01	1.196906e+00	1
TULP3	1028454	284532	209144	3	3	3	1	0	20	1.200003e+00	2.017592e-01	1.541176e+01	9.160170e-01	1
IFITM3	303328	93860	44299	2	2	2	1	0	20	1.846071e+00	2.019508e-01	7.935158e+00	6.954650e-01	1
CALCRL	1080956	272706	221969	3	3	3	0	0	14	6.633221e-01	2.021289e-01	1.214348e+01	9.889100e-01	1
C1GALT1C1	758790	187720	22012	3	3	3	1	0	20	8.776170e-01	2.021613e-01	9.311642e+00	1.074746e+00	1
ALX4	635248	189684	62168	3	3	3	2	0	12	9.849287e-01	2.022763e-01	1.316689e+01	9.405270e-01	1
PDE1A	1354590	352728	398874	5	5	5	0	0	8	5.914296e-01	2.024924e-01	1.772678e+01	1.052850e+00	1
MND1	499916	118560	138703	3	3	3	0	0	10	1.226664e+00	2.025717e-01	1.082999e+01	1.525039e+00	1
RBP3	2639158	885326	76246	8	7	8	1	0	20	7.397055e-01	2.026191e-01	2.473155e+01	1.352531e+00	1
STC2	687666	197606	78875	2	2	2	0	0	20	1.243986e+00	2.026977e-01	1.292159e+01	1.145617e+00	1
IVD	988012	291466	228935	3	3	3	0	0	20	1.029900e+00	2.027526e-01	1.460910e+01	1.161164e+00	1
SP1	1779406	554274	114936	6	6	6	1	0	20	8.271568e-01	2.028328e-01	1.691910e+01	1.118721e+00	1
CRTAM	938576	258850	203086	4	4	4	0	0	20	9.563050e-01	2.029519e-01	1.265213e+01	1.550539e+00	1
PNRC1	513772	158080	32589	2	2	2	0	0	20	8.731107e-01	2.029549e-01	7.739876e+00	1.426914e+00	1
CHGB	1560950	377392	79345	7	7	7	1	1	20	1.333874e+00	2.032986e-01	2.193972e+01	1.563892e+00	1
TPPP2	399158	108680	61153	2	2	2	2	0	20	1.302890e+00	2.035333e-01	8.309962e+00	1.241311e+00	1
PKHD1L1	8892886	2539118	983285	31	25	31	7	0	7	9.363891e-01	2.035456e-01	7.258255e+01	1.091704e+00	1
OR52H1	728156	218348	27303	3	3	3	1	0	20	1.106605e+00	2.036059e-01	1.040603e+01	1.191719e+00	1
CYP39A1	1188648	316178	254604	4	4	4	0	0	20	6.784483e-01	2.037099e-01	1.201532e+01	1.211780e+00	1
CEP68	1704306	555256	104508	6	6	6	1	0	20	9.790980e-01	2.038087e-01	2.085591e+01	1.113649e+00	1
MMP13	1132242	297388	205210	4	4	3	1	0	20	9.269662e-01	2.040977e-01	1.329566e+01	8.968740e-01	1
NPR2	2922516	873398	544302	10	10	10	1	2	11	6.142215e-01	2.041035e-01	2.930254e+01	9.954270e-01	1
GJA5	816100	245024	24462	4	4	4	0	0	20	9.830337e-01	2.041697e-01	1.165165e+01	1.541283e+00	1
SLC37A1	1248862	378410	375106	5	5	5	0	0	20	7.509524e-01	2.041982e-01	1.425189e+01	1.066869e+00	1
EID2B	320070	108662	22979	1	1	1	0	0	20	4.971767e-01	2.043002e-01	7.025038e+00	9.552960e-01	1
AADACL4	937612	280592	85061	4	4	4	0	0	20	1.018683e+00	2.043206e-01	1.359117e+01	9.465020e-01	1
ASL	958732	277730	254552	4	4	4	1	0	20	8.576514e-01	2.043748e-01	1.334275e+01	1.151278e+00	1
PGGT1B	881272	242054	175380	2	2	2	0	0	9	4.333999e-01	2.044612e-01	8.782550e+00	1.759160e+00	1
CCDC110	1970222	463408	123326	5	5	5	0	0	20	6.990338e-01	2.045784e-01	1.735905e+01	1.025391e+00	1
OCIAD1	615542	161044	160634	2	2	2	0	0	20	1.102536e+00	2.045834e-01	9.784460e+00	1.620059e+00	1
CALML5	283418	85914	12865	2	2	2	0	0	20	8.754916e-01	2.046548e-01	7.111944e+00	7.815890e-01	1
PHOX2B	587782	181768	57838	2	2	2	1	0	11	8.785040e-01	2.047003e-01	1.057544e+01	1.170141e+00	1
S100A2	234162	60262	45164	2	2	2	0	0	20	1.388439e+00	2.050256e-01	5.703415e+00	2.134285e+00	1
AIDA	688594	175852	186508	2	2	2	2	1	20	1.345869e+00	2.051012e-01	1.049798e+01	9.565860e-01	1
TC2N	1157996	316172	216144	4	4	4	2	0	20	1.209373e+00	2.051261e-01	1.514306e+01	1.095133e+00	1
XRRA1	1635750	491904	222988	5	5	5	0	0	20	9.822512e-01	2.051646e-01	1.895222e+01	9.548330e-01	1
ZNF660	789418	192660	24162	2	2	2	1	0	20	1.157688e+00	2.052339e-01	1.131551e+01	9.008110e-01	1
NEIL1	1042442	332986	302958	4	4	4	0	0	20	1.180856e+00	2.052621e-01	1.611187e+01	9.729770e-01	1
GOLPH3	580872	165960	62912	2	2	2	0	0	20	6.459173e-01	2.053756e-01	7.503118e+00	6.980810e-01	1
NAPA	709474	176876	213740	3	3	3	0	0	20	9.886378e-01	2.053984e-01	1.061249e+01	1.051162e+00	1
RASGEF1C	942738	265838	221399	5	5	5	0	1	4	1.757192e-01	2.054192e-01	1.583855e+01	1.246858e+00	1
PSMB6	486102	152152	105554	2	2	2	0	0	20	1.021985e+00	2.054400e-01	8.244221e+00	9.071570e-01	1
ASPDH	276820	94914	62642	1	1	1	0	0	20	1.283313e+00	2.056998e-01	7.192959e+00	1.560977e+00	1
CECR2	2993424	880236	236187	13	10	13	5	0	20	1.081243e+00	2.058154e-01	3.278834e+01	2.227359e+00	1
VCAM1	1726072	488078	186345	7	6	7	2	0	10	8.400112e-01	2.058569e-01	1.884266e+01	1.062530e+00	1
GDAP1	849680	231192	125721	3	3	2	2	0	20	8.774317e-01	2.059884e-01	1.153590e+01	9.634320e-01	1
PYY	239090	86944	63568	1	1	1	0	0	20	9.590591e-01	2.061064e-01	6.404100e+00	9.155740e-01	1
TUBAL3	1029472	304292	84383	2	2	2	2	0	20	3.099981e-01	2.061137e-01	5.951715e+00	1.051422e+00	1
SLC9A4	1867302	532526	245106	4	4	4	1	0	19	7.061036e-01	2.061471e-01	1.614257e+01	1.153439e+00	1
PNMA1	803256	237126	24762	2	2	2	0	0	20	7.506404e-01	2.062191e-01	1.055662e+01	1.224841e+00	1
FOXN1	1414846	457450	149939	5	5	5	2	0	20	1.438967e+00	2.063267e-01	2.227694e+01	1.252750e+00	1
NUP54	1161900	328016	222462	3	3	3	0	1	20	8.393400e-01	2.064254e-01	1.217659e+01	1.111186e+00	1
SERINC2	959378	284550	167131	3	3	3	1	0	20	8.718307e-01	2.064813e-01	1.220741e+01	1.072084e+00	1
RGS20	745952	217360	132653	4	4	4	1	0	20	1.055546e+00	2.066697e-01	1.175853e+01	1.434631e+00	1
PSEN2	1042334	310226	295676	4	4	4	0	0	20	9.534307e-01	2.067106e-01	1.418163e+01	8.823780e-01	1
TMEM89	337938	117590	41339	1	1	1	0	0	20	9.769559e-01	2.069234e-01	6.592289e+00	1.350903e+00	1
CBLB	2300136	661978	361017	14	13	14	3	0	4	1.149097e+00	2.070150e-01	3.644212e+01	9.597950e-01	1
RALB	494994	127458	82714	3	3	3	1	0	20	1.349458e+00	2.070195e-01	9.419101e+00	9.369850e-01	1
C9orf50	613572	193660	120018	3	3	3	1	0	20	1.161327e+00	2.070235e-01	1.130251e+01	1.161553e+00	1
PCDHB6	1772484	575022	23886	11	10	11	2	0	20	2.047364e+00	2.070361e-01	3.318206e+01	1.282018e+00	1
COTL1	213420	58298	41285	2	2	2	0	1	20	1.169258e+00	2.074602e-01	5.260966e+00	1.800869e+00	1
CLCA1	2136056	619470	283128	6	6	6	3	0	8	1.170701e+00	2.075978e-01	2.675331e+01	1.027208e+00	1
APOBEC3A	448498	118548	89753	2	2	2	0	0	20	1.887705e+00	2.077594e-01	1.087878e+01	1.251746e+00	1
NAP1L4	933690	228228	425291	3	3	3	0	2	14	9.764159e-01	2.078198e-01	1.306589e+01	1.174928e+00	1
RNF169	1324848	389254	109181	4	4	4	0	1	20	7.445491e-01	2.081269e-01	1.419063e+01	1.535625e+00	1
RAMP3	302322	86944	43092	1	1	1	0	0	20	1.174800e+00	2.081853e-01	6.973324e+00	1.332477e+00	1
SLC17A7	1175678	361602	203820	4	4	4	1	0	20	1.240932e+00	2.083302e-01	1.919120e+01	1.191812e+00	1
TIMM17A	406068	122512	125212	2	2	2	0	2	20	8.253670e-01	2.083322e-01	6.655488e+00	1.812151e+00	1
ZMYM6	2187534	583932	297908	6	6	6	0	0	11	6.657285e-01	2.084407e-01	1.813346e+01	1.082078e+00	1
KLHL30	641518	210546	27772	3	3	3	1	0	20	1.007245e+00	2.085725e-01	1.237584e+01	9.002140e-01	1
AIM1	3699772	1025448	398175	14	13	14	1	0	11	1.064873e+00	2.086258e-01	4.001792e+01	1.058850e+00	1
VPS33A	1404972	397188	265214	5	5	5	0	0	1	4.903298e-01	2.086900e-01	1.691758e+01	8.906520e-01	1
MINPP1	1081338	283382	88397	3	3	3	0	0	20	8.364085e-01	2.087206e-01	1.287744e+01	1.056084e+00	1
RAB33A	540400	151152	36685	3	3	3	0	0	20	1.332938e+00	2.088619e-01	1.086127e+01	1.200142e+00	1
ENPP7	1012778	309262	89140	5	5	5	0	0	20	1.338750e+00	2.088716e-01	1.827005e+01	9.760980e-01	1
GLYR1	1296208	360602	307724	6	6	6	1	0	20	1.131458e+00	2.088888e-01	1.777280e+01	9.651730e-01	1
C6orf57	211420	62238	42949	1	1	1	0	0	20	1.368883e+00	2.089028e-01	4.692518e+00	7.307110e-01	1
C14orf178	196564	51364	57044	1	1	1	0	0	20	5.228753e-01	2.089152e-01	3.282001e+00	4.573070e-01	1
DYRK1A	1867344	502898	255168	8	7	8	1	0	19	8.247950e-01	2.089364e-01	1.918241e+01	1.353613e+00	1
DAB1	1304172	363584	759101	5	5	4	0	0	1	9.230296e-01	2.090681e-01	1.962055e+01	8.818730e-01	1
RCOR2	810226	236150	162800	3	3	3	0	1	20	9.466830e-01	2.093127e-01	1.210904e+01	1.252985e+00	1
ABCB8	1534652	525712	362094	6	6	6	1	1	20	1.016973e+00	2.093318e-01	2.055248e+01	1.068214e+00	1
AMICA1	947510	266760	210793	3	3	3	0	0	20	7.407602e-01	2.093604e-01	1.141574e+01	9.992360e-01	1
KCTD20	998892	266766	148104	3	3	3	1	0	20	4.217806e-01	2.095182e-01	8.315367e+00	1.414927e+00	1
LENEP	300364	97812	147487	2	2	2	0	0	20	8.406399e-01	2.095267e-01	5.843969e+00	1.607989e+00	1
EPB41L5	1779388	472264	481992	6	6	5	2	1	11	8.682636e-01	2.095605e-01	2.025689e+01	9.087480e-01	1
ZNF333	1563052	429792	220063	5	4	5	1	0	20	1.063206e+00	2.097024e-01	1.839447e+01	9.254970e-01	1
ARL6IP5	440654	123506	62978	1	1	1	0	0	20	7.995205e-01	2.097608e-01	7.004994e+00	9.044040e-01	1
CLCNKA	1448822	459558	342770	6	5	6	3	1	20	1.034749e+00	2.098842e-01	1.850435e+01	9.651880e-01	1
FAM71A	1344644	413960	22961	6	5	6	3	0	20	9.055624e-01	2.101507e-01	1.623959e+01	8.901200e-01	1
ALOXE3	1570980	458474	261487	6	6	6	1	1	20	1.392378e+00	2.102915e-01	2.360722e+01	8.362200e-01	1
